column	ligand	receptor	value	count	source	target	tissue	region
B Cells|DC	APP	CD74	0.206	5	B Cells	DC	small_intestine	HBM253.MXKW.373_reg001
B Cells|DC	APLP2	PIGR	0.306	5	B Cells	DC	small_intestine	HBM253.MXKW.373_reg001
B Cells|DC	SEMA4D	PLXNB2	0.104	5	B Cells	DC	small_intestine	HBM253.MXKW.373_reg001
B Cells|DC	SEMA4D	PTPRC	0.304	5	B Cells	DC	small_intestine	HBM253.MXKW.373_reg001
B Cells|DC	PPIA	BSG	0.106	5	B Cells	DC	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	NECTIN3	0.012	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	TIGIT	0.006	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	CD74	0.042	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	SORL1	0.009	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.097	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	LRPAP1	SORT1	0.023	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	SEMA4D	PLXNB1	0.009	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-CD36+ Microvascular	SEMA4D	PTPRC	0.008	8	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-Venules	NECTIN2	NECTIN3	0.015	6	B Cells	Endothelial-Venules	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-Venules	APP	PLXNA4	0.016	6	B Cells	Endothelial-Venules	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-Venules	APLP2	PLXNA4	0.016	6	B Cells	Endothelial-Venules	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-Venules	APLP2	PIGR	0.072	6	B Cells	Endothelial-Venules	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-Venules	LRPAP1	SORT1	0.012	6	B Cells	Endothelial-Venules	small_intestine	HBM253.MXKW.373_reg001
B Cells|Endothelial-Venules	TAC3	TACR1	0.004	6	B Cells	Endothelial-Venules	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	NECTIN2	NECTIN3	0.442	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	APP	CD74	0.075	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	APP	SORL1	0.081	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	APLP2	PIGR	0.743	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	HEBP1	FPR3	0.014	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	LRPAP1	SORT1	0.057	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	GAS6	AXL	0.013	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	GAS6	TYRO3	0.013	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	MDK	ALK	0.007	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	SEMA4D	PLXNB2	0.017	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	SEMA4D	PTPRC	0.01	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterochromaffin	SST	SSTR2	0.045	12	B Cells	Enterochromaffin	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	NECTIN2	NECTIN3	0.005	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	APP	CD74	0.007	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	APP	PLXNA4	0.006	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	APLP2	PLXNA4	0.006	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	APP	SORL1	0.009	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	APLP2	PIGR	0.063	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	SEMA4D	PLXNB2	0.004	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	ALCAM	CD6	0.001	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enterocytes	PPIA	BSG	0.006	9	B Cells	Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enteroendocrine	APLP2	PIGR	0.083	3	B Cells	Enteroendocrine	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enteroendocrine	SEMA4D	PLXNB2	0.03	3	B Cells	Enteroendocrine	small_intestine	HBM253.MXKW.373_reg001
B Cells|Enteroendocrine	PPIA	BSG	0.032	3	B Cells	Enteroendocrine	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn	NECTIN2	NECTIN3	0.212	5	B Cells	EnteroendocrineUn	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn	APP	SORL1	0.127	5	B Cells	EnteroendocrineUn	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn	APP	TNFRSF21	0.213	5	B Cells	EnteroendocrineUn	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn	APLP2	PIGR	0.135	5	B Cells	EnteroendocrineUn	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn	APOA1	ABCA1	0.262	5	B Cells	EnteroendocrineUn	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn 1	NECTIN2	NECTIN3	0.088	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn 1	APLP2	PIGR	0.673	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn 1	LGALS3	MERTK	0.092	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn 1	GAS6	MERTK	0.09	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn 1	SEMA4D	PLXNB2	0.087	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|EnteroendocrineUn 1	SEMA4D	PTPRC	0.087	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Epithelial	APP	CD74	0.009	3	B Cells	Epithelial	small_intestine	HBM253.MXKW.373_reg001
B Cells|Epithelial	APLP2	PIGR	0.025	3	B Cells	Epithelial	small_intestine	HBM253.MXKW.373_reg001
B Cells|Epithelial	LRPAP1	SORT1	0.002	3	B Cells	Epithelial	small_intestine	HBM253.MXKW.373_reg001
B Cells|Glia	APLP2	PIGR	0.71	2	B Cells	Glia	small_intestine	HBM253.MXKW.373_reg001
B Cells|Glia	MDK	ALK	0.232	2	B Cells	Glia	small_intestine	HBM253.MXKW.373_reg001
B Cells|Goblet	APP	SORL1	0.007	3	B Cells	Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Goblet	APLP2	PIGR	0.033	3	B Cells	Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Goblet	HEBP1	FPR3	0.002	3	B Cells	Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	NECTIN2	NECTIN3	0.3	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	NECTIN2	TIGIT	0.041	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	APP	CD74	0.298	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	APP	SORL1	0.499	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	APLP2	PIGR	2.955	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	LRPAP1	SORT1	0.275	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	SEMA4D	PLXNB2	0.241	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	SEMA4D	PLXNB1	0.241	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	SEMA4D	PTPRC	0.026	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	SST	SSTR2	0.242	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|I Cells	PPIA	BSG	0.079	11	B Cells	I Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|ICC	APLP2	PIGR	0.336	2	B Cells	ICC	small_intestine	HBM253.MXKW.373_reg001
B Cells|ICC	APOA1	ABCA1	0.489	2	B Cells	ICC	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	NECTIN2	NECTIN3	0.006	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APP	CD74	0.007	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APP	PLXNA4	0.006	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APLP2	PLXNA4	0.006	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APP	SORL1	0.007	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APP	TNFRSF21	0.006	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APLP2	PIGR	0.022	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	APOA1	ABCA1	0.159	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	LRPAP1	SORT1	0.002	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	CCL25	ACKR4	0.002	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.009	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.007	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	GAS6	TYRO3	0.008	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	SEMA4D	PLXNB2	0.005	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	SEMA4D	PTPRC	0.004	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Enterocytes	PPIA	BSG	0.006	16	B Cells	Immature Enterocytes	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Goblet	APP	SORL1	0.009	5	B Cells	Immature Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Goblet	APLP2	PIGR	0.035	5	B Cells	Immature Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Goblet	LGALS3	MERTK	0.009	5	B Cells	Immature Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Goblet	GAS6	MERTK	0.008	5	B Cells	Immature Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Immature Goblet	SEMA4D	PLXNB2	0.005	5	B Cells	Immature Goblet	small_intestine	HBM253.MXKW.373_reg001
B Cells|Lymphatic Endothelial Cells	APLP2	PIGR	0.196	3	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.197	3	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Lymphatic Endothelial Cells	LRPAP1	SORT1	0.039	3	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	NECTIN2	NECTIN3	0.19	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	APP	CD74	0.449	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	APP	SORL1	0.12	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	APLP2	PIGR	2.463	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	HEBP1	FPR3	0.101	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	APOA1	ABCA1	0.259	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	GAS6	TYRO3	0.064	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	SEMA4D	PLXNB2	0.19	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	SST	SSTR2	0.301	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mo Cells	PPIA	BSG	0.12	10	B Cells	Mo Cells	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	APP	CD74	0.044	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	APP	SORL1	0.021	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	APP	TNFRSF21	0.023	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	APLP2	PIGR	0.209	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	HEBP1	FPR3	0.015	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.269	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	LRPAP1	SORT1	0.011	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	CCL25	ACKR4	0.009	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	LGALS3	MERTK	0.152	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	GAS6	MERTK	0.151	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	GAS6	AXL	0.048	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	SEMA4D	PTPRC	0.119	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Mono_Macrophages	PPIA	BSG	0.009	13	B Cells	Mono_Macrophages	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	NECTIN2	NECTIN3	0.011	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	APP	CD74	0.007	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	APP	TNFRSF21	0.007	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	APLP2	PIGR	0.073	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	APOA1	ABCA1	0.169	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	LRPAP1	SORT1	0.009	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	GAS6	AXL	0.019	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	MDK	ALK	0.002	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	SEMA4D	PLXNB2	0.006	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 1	PPIA	BSG	0.007	10	B Cells	Myofibroblasts/SM 1	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 2	NECTIN2	NECTIN3	0.244	10	B Cells	Myofibroblasts/SM 2	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 2	APP	CD74	0.194	10	B Cells	Myofibroblasts/SM 2	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 2	APP	SORL1	0.009	10	B Cells	Myofibroblasts/SM 2	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 2	APP	TNFRSF21	0.015	10	B Cells	Myofibroblasts/SM 2	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 2	APLP2	PIGR	0.857	10	B Cells	Myofibroblasts/SM 2	small_intestine	HBM253.MXKW.373_reg001
B Cells|Myofibroblasts/SM 2	LRPAP1	SORT1	1.098	10	B Cells	Myofibroblasts/SM 2	small_intestine	HBM253.MXKW.373_reg001
