column	ligand	receptor	value	count	source	target	tissue	region
B Cells|I Cells	APLP2	PIGR	2.423	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	LRPAP1	SORT1	0.114	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	LGALS3	MERTK	0.081	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	GAS6	MERTK	0.075	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	NECTIN3	PVR	0.051	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	SST	SSTR2	0.679	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	WNT2B	SFRP5	0.051	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	CD96	NECTIN1	0.253	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|I Cells	PPIA	BSG	0.108	15	B Cells	I Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|ICC	NECTIN2	NECTIN3	0.092	3	B Cells	ICC	small_intestine	HBM564.DSPG.945_reg001
B Cells|ICC	APP	CD74	0.076	3	B Cells	ICC	small_intestine	HBM564.DSPG.945_reg001
B Cells|ICC	APLP2	PIGR	0.441	3	B Cells	ICC	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	NECTIN2	NECTIN3	0.047	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	APP	CD74	0.018	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	APP	PLXNA4	0.016	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	APLP2	PLXNA4	0.021	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	APP	SORL1	0.018	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	APP	TNFRSF21	0.02	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	APLP2	PIGR	0.116	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	LRPAP1	SORT1	0.006	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	CCL25	ACKR4	0.019	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.038	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.033	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	GAS6	TYRO3	0.032	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	NECTIN3	PVR	0.009	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	WNT2B	SFRP5	0.009	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Enterocytes	PPIA	BSG	0.023	15	B Cells	Immature Enterocytes	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	APP	CD74	0.017	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	APP	SORL1	0.02	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	APP	TNFRSF21	0.019	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	APLP2	PIGR	0.102	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	LGALS3	MERTK	0.038	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	GAS6	MERTK	0.033	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Immature Goblet	CD96	NECTIN1	0.008	7	B Cells	Immature Goblet	small_intestine	HBM564.DSPG.945_reg001
B Cells|Lymphatic Endothelial Cells	APP	CD74	0.032	6	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Lymphatic Endothelial Cells	APLP2	PIGR	0.271	6	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.417	6	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Lymphatic Endothelial Cells	LRPAP1	SORT1	0.037	6	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Lymphatic Endothelial Cells	CD96	NECTIN1	0.034	6	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Lymphatic Endothelial Cells	PPIA	BSG	0.053	6	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	NECTIN2	NECTIN3	0.163	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	APP	CD74	0.516	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	APLP2	PIGR	1.916	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	APOA1	ABCA1	0.57	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	LGALS3	MERTK	0.142	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	GAS6	MERTK	0.137	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	NECTIN3	PVR	0.113	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	SST	SSTR2	0.795	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	CD96	NECTIN1	0.108	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	MST1	MST1R	0.061	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mo Cells	PPIA	BSG	0.074	11	B Cells	Mo Cells	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mono_Macrophages	NECTIN2	NECTIN3	0.034	18	B Cells	Mono_Macrophages	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mono_Macrophages	ENTPD1	ADORA1	0.005	18	B Cells	Mono_Macrophages	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mono_Macrophages	APP	CD74	0.143	18	B Cells	Mono_Macrophages	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mono_Macrophages	APP	SORL1	0.036	18	B Cells	Mono_Macrophages	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mono_Macrophages	APP	TNFRSF21	0.202	18	B Cells	Mono_Macrophages	small_intestine	HBM564.DSPG.945_reg001
B Cells|Mono_Macrophages	APLP2	PIGR	0.578	18	B Cells	Mono_Macrophages	small_intestine	HBM564.DSPG.945_reg001
