column	ligand	receptor	value	count	source	target	tissue	region
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA1	0.169	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA5	EPHA1	0.175	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA2	0.062	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA2	0.01	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA5	EPHA2	0.015	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA4	0.084	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA4	0.032	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA5	EPHA4	0.038	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNB2	EPHA4	0.03	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	EFNB2	EPHB6	0.029	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	FLRT2	ADGRL1	0.107	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LGALS9	HAVCR2	0.086	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LGALS9	P4HB	0.203	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	GAS6	TYRO3	0.064	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC1	1.027	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC2	1.025	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRK1	1.068	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	VSIR	1.165	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-F	VSIR	0.554	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-F	LILRB1	0.415	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-G	LILRB1	0.069	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	IL1RAP	PTPRF	0.059	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRF	0.081	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRD	0.078	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LTB	LTBR	0.513	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF14	LTBR	0.038	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR1	ADGRE5	0.863	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR2	ADGRE5	0.931	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD55	ADGRE5	1.714	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH1	0.081	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH2	0.057	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH4	0.005	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	PGF	NRP2	0.027	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	VEGFA	NRP2	0.002	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	PDGFD	PDGFRB	0.007	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	PODXL2	SELL	0.034	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SELPLG	SELL	0.02	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA3E	PLXND1	0.052	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.192	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	CD72	0.209	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PTPRC	1.149	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.14	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	SDC1	ADGRA2	0.008	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFR2	0.04	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFRC	0.1	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TGFB1	TGFBR3	0.528	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	FGFR4	TGFBR3	0.054	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.141	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF14	TNFRSF14	0.115	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1A	0.42	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1B	0.808	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.06	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.142	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.23	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.718	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF9	TNFRSF9	0.247	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	ALCAM	CD6	0.718	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	BAG6	NCR3	0.098	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD226	NECTIN2	0.035	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD320	JAML	0.439	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD40LG	CD40	0.048	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD44	TYROBP	1.03	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPG	0.869	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD48	CD244	0.597	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD58	CD2	1.999	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD70	CD27	0.707	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CD28	1.39	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CD28	0.842	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CTLA4	1.185	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CTLA4	0.637	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	CD96	NECTIN1	0.344	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	ICOSLG	ICOS	0.801	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	KITLG	KIT	0.077	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	KLRB1	CLEC2D	0.563	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	MPZL1	MPZL1	0.026	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	PECAM1	CD38	0.021	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD4-positive, alpha-beta T cell	PPIA	BSG	0.966	104	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN1	NECTIN3	0.369	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.35	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	TGM2	ADGRG1	0.058	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	ICAM1	ITGAL	0.263	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	ICAM1	SPN	0.456	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	JAM2	JAM3	0.166	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	JAM3	JAM3	0.156	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN2	TIGIT	0.918	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN3	TIGIT	0.914	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	ENTPD1	ADORA2B	0.583	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	POMC	MC1R	0.049	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	APP	CD74	0.142	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	APP	PLXNA4	0.01	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	APLP2	PLXNA4	0.129	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	APP	SORL1	0.108	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	APLP2	PIGR	0.135	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	APOA1	ABCA1	0.023	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CD80	NGFR	0.931	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR1	0.064	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR4	0.078	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	RARRES2	CCRL2	0.194	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR1	0.041	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR5	0.237	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CXCL16	CXCR6	0.606	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA3	EPHA1	0.076	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA1	0.024	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA5	EPHA1	0.03	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA3	EPHA4	0.137	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA4	0.085	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA5	EPHA4	0.09	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNB2	EPHA4	0.083	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNB2	EPHB3	0.018	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	EFNB2	EPHB6	0.098	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	NRG2	ERBB3	0.093	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	FLRT2	ADGRL1	0.074	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	FLRT2	ADGRL3	0.049	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	LGALS9	HAVCR2	0.122	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	LGALS9	P4HB	0.284	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	GAS6	AXL	0.006	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	GAS6	TYRO3	0.037	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC1	1.184	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC2	1.73	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRK1	1.38	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	VSIR	1.145	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-F	VSIR	0.534	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-F	LILRB1	0.419	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-G	LILRB1	0.072	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	IL1RAP	PTPRF	0.054	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	LRFN4	PTPRF	0.076	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CLEC2B	KLRF1	0.172	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	LPAR1	ADGRE5	1.012	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	LPAR2	ADGRE5	1.08	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	CD55	ADGRE5	1.863	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	JAG2	NOTCH1	0.025	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	JAG2	NOTCH2	0.05	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	JAG2	NOTCH4	0.056	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	JAG2	VASN	0.013	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	PGF	NRP2	0.027	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	VEGFA	NRP2	0.003	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	PODXL2	SELL	0.029	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SELPLG	SELL	0.015	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA3E	PLXND1	0.063	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.239	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	CD72	0.254	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.193	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PTPRC	1.384	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.132	103	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM657.JVPV.825_reg001
