column	ligand	receptor	value	count	source	target	tissue	region
B Cells|CD8	APLP2	PIGR	0.409	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	APOA1	ABCA1	0.289	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	CCL25	ACKR4	0.002	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	CCL25	CCR9	0.033	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	LGALS3	MERTK	0.015	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	GAS6	MERTK	0.015	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	SEMA4D	PLXNB2	0.004	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	SEMA4D	CD72	0.023	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	SEMA4D	PLXNB1	0.01	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	SEMA4D	PTPRC	0.16	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	TAC3	TACR1	0.003	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	ALCAM	CD6	0.026	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|CD8	PPIA	BSG	0.006	16	B Cells	CD8	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	CD74	0.012	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	SORL1	0.008	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APP	TNFRSF21	0.003	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	0.248	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.299	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	CCL25	ACKR4	0.006	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.015	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	MERTK	0.015	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	AXL	0.011	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	SEMA4D	PLXNB2	0.006	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	SEMA4D	PLXNB1	0.004	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	SEMA4D	PTPRC	0.006	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.004	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	CD96	NECTIN1	0.002	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	PPIA	BSG	0.012	15	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 2	APP	CD74	0.004	5	B Cells	Crypt Fibroblasts 2	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 2	APLP2	PIGR	0.081	5	B Cells	Crypt Fibroblasts 2	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 2	GAS6	TYRO3	0.005	5	B Cells	Crypt Fibroblasts 2	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 2	SEMA4D	CD72	0.004	5	B Cells	Crypt Fibroblasts 2	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 2	PPIA	BSG	0.013	5	B Cells	Crypt Fibroblasts 2	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APP	PLXNA4	0.005	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APLP2	PLXNA4	0.005	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APLP2	PIGR	0.203	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.316	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	LGALS3	MERTK	0.007	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	GAS6	MERTK	0.007	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	SEMA4D	PLXNB1	0.014	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	FTH1	SCARA5	0.116	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	FTL	SCARA5	0.03	9	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM625.BPDM.987_reg001
B Cells|CyclingTA 1	APP	CD74	0.005	2	B Cells	CyclingTA 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|CyclingTA 1	APLP2	PIGR	0.012	2	B Cells	CyclingTA 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|D Cells	APP	CD74	0.352	3	B Cells	D Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|D Cells	APLP2	PIGR	2.602	3	B Cells	D Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|D Cells	CD96	NECTIN1	0.351	3	B Cells	D Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	CD74	0.076	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	SORL1	0.006	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.178	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	APOA1	ABCA1	0.273	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	CCL25	ACKR4	0.003	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	LGALS3	MERTK	0.005	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	MERTK	0.005	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	TYRO3	0.007	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	SEMA4D	PLXNB1	0.013	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	SEMA4D	PTPRC	0.007	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	TAC3	TACR1	0.003	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	ALCAM	CD6	0.003	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	CD96	NECTIN1	0.002	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-CD36+ Microvascular	PPIA	BSG	0.003	14	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-Venules	APLP2	PIGR	0.125	2	B Cells	Endothelial-Venules	small_intestine	HBM625.BPDM.987_reg001
B Cells|Endothelial-Venules	TAC3	TACR1	0.008	2	B Cells	Endothelial-Venules	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	APP	CD74	0.077	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	APP	SORL1	0.085	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	APLP2	PIGR	0.82	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	APOA1	ABCA1	0.291	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	GAS6	TYRO3	0.013	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	MDK	ALK	0.008	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterochromaffin	SEMA4D	PLXNB2	0.012	7	B Cells	Enterochromaffin	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	APP	CD74	0.004	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	APP	PLXNA4	0.003	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	APLP2	PLXNA4	0.003	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	APP	SORL1	0.005	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	APLP2	PIGR	0.069	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	LGALS3	MERTK	0.005	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	GAS6	MERTK	0.005	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	SEMA4D	PLXNB2	0.004	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	ALCAM	CD6	0.003	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enterocytes	CD96	NECTIN1	0.001	10	B Cells	Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enteroendocrine	APLP2	PIGR	0.142	4	B Cells	Enteroendocrine	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enteroendocrine	SEMA4D	PLXNB2	0.05	4	B Cells	Enteroendocrine	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enteroendocrine	CD96	NECTIN1	0.047	4	B Cells	Enteroendocrine	small_intestine	HBM625.BPDM.987_reg001
B Cells|Enteroendocrine	PPIA	BSG	0.049	4	B Cells	Enteroendocrine	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn	APP	CD74	0.015	5	B Cells	EnteroendocrineUn	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn	APP	SORL1	0.057	5	B Cells	EnteroendocrineUn	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn	APP	TNFRSF21	0.1	5	B Cells	EnteroendocrineUn	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn	APLP2	PIGR	0.112	5	B Cells	EnteroendocrineUn	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn	APOA1	ABCA1	0.321	5	B Cells	EnteroendocrineUn	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn 1	APLP2	PIGR	0.574	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn 1	LGALS3	MERTK	0.058	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn 1	GAS6	MERTK	0.058	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn 1	SEMA4D	PLXNB2	0.057	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn 1	SEMA4D	PTPRC	0.057	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|EnteroendocrineUn 1	PPIA	BSG	0.02	6	B Cells	EnteroendocrineUn 1	small_intestine	HBM625.BPDM.987_reg001
B Cells|Epithelial	APP	CD74	0.005	3	B Cells	Epithelial	small_intestine	HBM625.BPDM.987_reg001
B Cells|Epithelial	APLP2	PIGR	0.016	3	B Cells	Epithelial	small_intestine	HBM625.BPDM.987_reg001
B Cells|Epithelial	PPIA	BSG	0.003	3	B Cells	Epithelial	small_intestine	HBM625.BPDM.987_reg001
B Cells|Glia	APLP2	PIGR	0.705	2	B Cells	Glia	small_intestine	HBM625.BPDM.987_reg001
B Cells|Glia	MDK	ALK	0.235	2	B Cells	Glia	small_intestine	HBM625.BPDM.987_reg001
B Cells|Goblet	APP	SORL1	0.004	2	B Cells	Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Goblet	APLP2	PIGR	0.044	2	B Cells	Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	APP	CD74	0.224	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	APP	SORL1	0.323	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	APP	TNFRSF21	0.01	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	APLP2	PIGR	2.781	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	LGALS3	MERTK	0.008	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	GAS6	MERTK	0.008	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	SEMA4D	PLXNB2	0.171	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	SEMA4D	PLXNB1	0.16	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	SEMA4D	PTPRC	0.053	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	CD96	NECTIN1	0.135	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|I Cells	PPIA	BSG	0.048	11	B Cells	I Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|ICC	APLP2	PIGR	0.262	2	B Cells	ICC	small_intestine	HBM625.BPDM.987_reg001
B Cells|ICC	APOA1	ABCA1	0.472	2	B Cells	ICC	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	APP	CD74	0.003	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	APP	PLXNA4	0.002	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	APLP2	PLXNA4	0.002	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	APP	SORL1	0.003	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	APP	TNFRSF21	0.003	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	APLP2	PIGR	0.018	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	CCL25	ACKR4	0.002	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.005	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.005	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	GAS6	TYRO3	0.005	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	SEMA4D	PLXNB2	0.004	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	SEMA4D	PLXNB1	0.003	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	SEMA4D	PTPRC	0.003	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Enterocytes	PPIA	BSG	0.003	14	B Cells	Immature Enterocytes	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	APP	CD74	0.004	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	APP	SORL1	0.005	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	APP	TNFRSF21	0.003	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	APLP2	PIGR	0.058	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	APOA1	ABCA1	0.272	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	LGALS3	MERTK	0.006	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	GAS6	MERTK	0.006	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	SEMA4D	PLXNB2	0.011	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	SEMA4D	PTPRC	0.004	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|Immature Goblet	CD96	NECTIN1	0.003	10	B Cells	Immature Goblet	small_intestine	HBM625.BPDM.987_reg001
B Cells|K Cells	APP	CD74	0.018	4	B Cells	K Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|K Cells	APP	SORL1	0.034	4	B Cells	K Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|K Cells	APLP2	PIGR	0.33	4	B Cells	K Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|K Cells	CD96	NECTIN1	0.017	4	B Cells	K Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	APP	CD74	0.006	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	APP	PLXNA4	0.006	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	APLP2	PLXNA4	0.006	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	APP	SORL1	0.006	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	APLP2	PIGR	0.377	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.336	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Lymphatic Endothelial Cells	CD96	NECTIN1	0.065	7	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mast	APP	CD74	0.009	3	B Cells	Mast	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mast	APLP2	PIGR	0.019	3	B Cells	Mast	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mast	TAC3	TACR1	0.005	3	B Cells	Mast	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	APP	CD74	0.348	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	APP	SORL1	0.026	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	APLP2	PIGR	2.371	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	APOA1	ABCA1	0.331	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	GAS6	TYRO3	0.016	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	SEMA4D	PLXNB2	0.218	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	CD96	NECTIN1	0.013	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mo Cells	PPIA	BSG	0.145	8	B Cells	Mo Cells	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	CDH1	KLRG1	0.047	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APP	CD74	0.057	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APP	PLXNA4	0.003	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APLP2	PLXNA4	0.003	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APP	SORL1	0.012	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APP	TNFRSF21	0.011	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APLP2	PIGR	0.245	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.374	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	CCL25	ACKR4	0.003	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	LGALS3	MERTK	0.121	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	GAS6	MERTK	0.121	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	GAS6	AXL	0.044	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	SEMA4D	PLXNB2	0.006	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	SEMA4D	PTPRC	0.07	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	CD96	NECTIN1	0.002	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Mono_Macrophages	PPIA	BSG	0.007	16	B Cells	Mono_Macrophages	small_intestine	HBM625.BPDM.987_reg001
B Cells|Myofibroblasts/SM 1	APP	CD74	0.003	8	B Cells	Myofibroblasts/SM 1	small_intestine	HBM625.BPDM.987_reg001
