source	target	count
CD8-positive, alpha-beta memory T cell	innate lymphoid cell	98
CD8-positive, alpha-beta memory T cell	intermediate monocyte	58
CD8-positive, alpha-beta memory T cell	macrophage	236
CD8-positive, alpha-beta memory T cell	mature NK T cell	213
CD8-positive, alpha-beta memory T cell	memory B cell	261
CD8-positive, alpha-beta memory T cell	naive B cell	85
CD8-positive, alpha-beta memory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	174
CD8-positive, alpha-beta memory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	119
CD8-positive, alpha-beta memory T cell	neutrophil	176
CD8-positive, alpha-beta memory T cell	plasma cell	287
CD8-positive, alpha-beta memory T cell	plasmacytoid dendritic cell	139
CD8-positive, alpha-beta memory T cell	platelet	95
CD8-positive, alpha-beta memory T cell	regulatory T cell	164
CD8-positive, alpha-beta memory T cell	type I NK T cell	188
classical monocyte	CD1c-positive myeloid dendritic cell	143
classical monocyte	CD4-positive, alpha-beta memory T cell	221
classical monocyte	CD8-positive, alpha-beta memory T cell	271
classical monocyte	endothelial cell	291
classical monocyte	erythrocyte	81
classical monocyte	hematopoietic stem cell	105
classical monocyte	innate lymphoid cell	103
classical monocyte	intermediate monocyte	61
classical monocyte	macrophage	259
classical monocyte	mature NK T cell	229
classical monocyte	memory B cell	284
classical monocyte	naive B cell	90
classical monocyte	naive thymus-derived CD4-positive, alpha-beta T cell	188
classical monocyte	naive thymus-derived CD8-positive, alpha-beta T cell	126
classical monocyte	neutrophil	193
classical monocyte	plasma cell	312
classical monocyte	plasmacytoid dendritic cell	150
classical monocyte	platelet	99
classical monocyte	regulatory T cell	174
classical monocyte	type I NK T cell	200
endothelial cell	CD1c-positive myeloid dendritic cell	133
endothelial cell	CD4-positive, alpha-beta memory T cell	199
endothelial cell	CD8-positive, alpha-beta memory T cell	252
endothelial cell	classical monocyte	279
endothelial cell	erythrocyte	80
endothelial cell	hematopoietic stem cell	94
endothelial cell	innate lymphoid cell	93
endothelial cell	intermediate monocyte	55
endothelial cell	macrophage	247
endothelial cell	mature NK T cell	221
endothelial cell	memory B cell	269
endothelial cell	naive B cell	86
endothelial cell	naive thymus-derived CD4-positive, alpha-beta T cell	176
endothelial cell	naive thymus-derived CD8-positive, alpha-beta T cell	120
endothelial cell	neutrophil	181
endothelial cell	plasma cell	288
endothelial cell	plasmacytoid dendritic cell	141
endothelial cell	platelet	92
endothelial cell	regulatory T cell	159
endothelial cell	type I NK T cell	184
erythrocyte	CD1c-positive myeloid dendritic cell	40
erythrocyte	CD4-positive, alpha-beta memory T cell	55
erythrocyte	CD8-positive, alpha-beta memory T cell	77
erythrocyte	classical monocyte	76
erythrocyte	endothelial cell	72
erythrocyte	hematopoietic stem cell	26
erythrocyte	innate lymphoid cell	21
erythrocyte	intermediate monocyte	18
erythrocyte	macrophage	70
erythrocyte	mature NK T cell	59
erythrocyte	memory B cell	80
erythrocyte	naive B cell	28
erythrocyte	naive thymus-derived CD4-positive, alpha-beta T cell	51
erythrocyte	naive thymus-derived CD8-positive, alpha-beta T cell	33
erythrocyte	neutrophil	48
erythrocyte	plasma cell	84
erythrocyte	plasmacytoid dendritic cell	40
erythrocyte	platelet	26
erythrocyte	regulatory T cell	42
erythrocyte	type I NK T cell	63
hematopoietic stem cell	CD1c-positive myeloid dendritic cell	66
hematopoietic stem cell	CD4-positive, alpha-beta memory T cell	95
hematopoietic stem cell	CD8-positive, alpha-beta memory T cell	120
hematopoietic stem cell	classical monocyte	125
hematopoietic stem cell	endothelial cell	118
hematopoietic stem cell	erythrocyte	25
hematopoietic stem cell	innate lymphoid cell	41
hematopoietic stem cell	intermediate monocyte	27
hematopoietic stem cell	macrophage	111
hematopoietic stem cell	mature NK T cell	100
hematopoietic stem cell	memory B cell	120
hematopoietic stem cell	naive B cell	41
hematopoietic stem cell	naive thymus-derived CD4-positive, alpha-beta T cell	90
hematopoietic stem cell	naive thymus-derived CD8-positive, alpha-beta T cell	48
hematopoietic stem cell	neutrophil	76
hematopoietic stem cell	plasma cell	128
hematopoietic stem cell	plasmacytoid dendritic cell	63
hematopoietic stem cell	platelet	43
hematopoietic stem cell	regulatory T cell	80
hematopoietic stem cell	type I NK T cell	98
innate lymphoid cell	CD1c-positive myeloid dendritic cell	72
innate lymphoid cell	CD4-positive, alpha-beta memory T cell	107
innate lymphoid cell	CD8-positive, alpha-beta memory T cell	136
innate lymphoid cell	classical monocyte	142
innate lymphoid cell	endothelial cell	129
innate lymphoid cell	erythrocyte	33
innate lymphoid cell	hematopoietic stem cell	52
innate lymphoid cell	intermediate monocyte	39
innate lymphoid cell	macrophage	131
innate lymphoid cell	mature NK T cell	115
innate lymphoid cell	memory B cell	142
innate lymphoid cell	naive B cell	56
innate lymphoid cell	naive thymus-derived CD4-positive, alpha-beta T cell	95
innate lymphoid cell	naive thymus-derived CD8-positive, alpha-beta T cell	66
innate lymphoid cell	neutrophil	90
innate lymphoid cell	plasma cell	146
innate lymphoid cell	plasmacytoid dendritic cell	85
innate lymphoid cell	platelet	46
innate lymphoid cell	regulatory T cell	83
innate lymphoid cell	type I NK T cell	107
intermediate monocyte	CD1c-positive myeloid dendritic cell	51
intermediate monocyte	CD4-positive, alpha-beta memory T cell	63
intermediate monocyte	CD8-positive, alpha-beta memory T cell	78
intermediate monocyte	classical monocyte	82
intermediate monocyte	endothelial cell	78
intermediate monocyte	erythrocyte	18
intermediate monocyte	hematopoietic stem cell	32
intermediate monocyte	innate lymphoid cell	26
intermediate monocyte	macrophage	73
intermediate monocyte	mature NK T cell	67
intermediate monocyte	memory B cell	77
intermediate monocyte	naive B cell	30
intermediate monocyte	naive thymus-derived CD4-positive, alpha-beta T cell	56
intermediate monocyte	naive thymus-derived CD8-positive, alpha-beta T cell	32
intermediate monocyte	neutrophil	52
intermediate monocyte	plasma cell	81
intermediate monocyte	plasmacytoid dendritic cell	53
intermediate monocyte	platelet	33
intermediate monocyte	regulatory T cell	44
intermediate monocyte	type I NK T cell	70
macrophage	CD1c-positive myeloid dendritic cell	140
macrophage	CD4-positive, alpha-beta memory T cell	213
macrophage	CD8-positive, alpha-beta memory T cell	253
macrophage	classical monocyte	265
macrophage	endothelial cell	255
macrophage	erythrocyte	77
macrophage	hematopoietic stem cell	96
macrophage	innate lymphoid cell	104
macrophage	intermediate monocyte	57
macrophage	mature NK T cell	220
macrophage	memory B cell	265
macrophage	naive B cell	87
macrophage	naive thymus-derived CD4-positive, alpha-beta T cell	183
macrophage	naive thymus-derived CD8-positive, alpha-beta T cell	124
macrophage	neutrophil	181
macrophage	plasma cell	284
macrophage	plasmacytoid dendritic cell	141
macrophage	platelet	89
macrophage	regulatory T cell	171
macrophage	type I NK T cell	192
mature NK T cell	CD1c-positive myeloid dendritic cell	116
mature NK T cell	CD4-positive, alpha-beta memory T cell	181
mature NK T cell	CD8-positive, alpha-beta memory T cell	216
mature NK T cell	classical monocyte	237
mature NK T cell	endothelial cell	225
mature NK T cell	erythrocyte	71
mature NK T cell	hematopoietic stem cell	88
mature NK T cell	innate lymphoid cell	93
mature NK T cell	intermediate monocyte	54
mature NK T cell	macrophage	212
mature NK T cell	memory B cell	227
mature NK T cell	naive B cell	76
mature NK T cell	naive thymus-derived CD4-positive, alpha-beta T cell	154
mature NK T cell	naive thymus-derived CD8-positive, alpha-beta T cell	103
mature NK T cell	neutrophil	154
mature NK T cell	plasma cell	245
mature NK T cell	plasmacytoid dendritic cell	122
mature NK T cell	platelet	81
mature NK T cell	regulatory T cell	141
mature NK T cell	type I NK T cell	164
memory B cell	CD1c-positive myeloid dendritic cell	135
memory B cell	CD4-positive, alpha-beta memory T cell	220
memory B cell	CD8-positive, alpha-beta memory T cell	269
memory B cell	classical monocyte	287
memory B cell	endothelial cell	281
memory B cell	erythrocyte	80
memory B cell	hematopoietic stem cell	93
memory B cell	innate lymphoid cell	97
memory B cell	intermediate monocyte	53
memory B cell	macrophage	249
memory B cell	mature NK T cell	226
memory B cell	naive B cell	84
memory B cell	naive thymus-derived CD4-positive, alpha-beta T cell	193
memory B cell	naive thymus-derived CD8-positive, alpha-beta T cell	115
memory B cell	neutrophil	180
memory B cell	plasma cell	307
memory B cell	plasmacytoid dendritic cell	139
memory B cell	platelet	96
memory B cell	regulatory T cell	169
memory B cell	type I NK T cell	193
naive B cell	CD1c-positive myeloid dendritic cell	68
naive B cell	CD4-positive, alpha-beta memory T cell	96
naive B cell	CD8-positive, alpha-beta memory T cell	117
naive B cell	classical monocyte	114
naive B cell	endothelial cell	104
naive B cell	erythrocyte	35
naive B cell	hematopoietic stem cell	40
naive B cell	innate lymphoid cell	41
naive B cell	intermediate monocyte	32
naive B cell	macrophage	108
naive B cell	mature NK T cell	99
naive B cell	memory B cell	117
naive B cell	naive thymus-derived CD4-positive, alpha-beta T cell	82
naive B cell	naive thymus-derived CD8-positive, alpha-beta T cell	59
naive B cell	neutrophil	74
naive B cell	plasma cell	122
naive B cell	plasmacytoid dendritic cell	75
naive B cell	platelet	40
naive B cell	regulatory T cell	69
naive B cell	type I NK T cell	91
naive thymus-derived CD4-positive, alpha-beta T cell	CD1c-positive myeloid dendritic cell	107
naive thymus-derived CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta memory T cell	167
naive thymus-derived CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	202
naive thymus-derived CD4-positive, alpha-beta T cell	classical monocyte	214
naive thymus-derived CD4-positive, alpha-beta T cell	endothelial cell	206
naive thymus-derived CD4-positive, alpha-beta T cell	erythrocyte	62
naive thymus-derived CD4-positive, alpha-beta T cell	hematopoietic stem cell	81
naive thymus-derived CD4-positive, alpha-beta T cell	innate lymphoid cell	85
naive thymus-derived CD4-positive, alpha-beta T cell	intermediate monocyte	48
naive thymus-derived CD4-positive, alpha-beta T cell	macrophage	197
naive thymus-derived CD4-positive, alpha-beta T cell	mature NK T cell	175
naive thymus-derived CD4-positive, alpha-beta T cell	memory B cell	207
naive thymus-derived CD4-positive, alpha-beta T cell	naive B cell	71
naive thymus-derived CD4-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	100
naive thymus-derived CD4-positive, alpha-beta T cell	neutrophil	142
naive thymus-derived CD4-positive, alpha-beta T cell	plasma cell	219
naive thymus-derived CD4-positive, alpha-beta T cell	plasmacytoid dendritic cell	114
naive thymus-derived CD4-positive, alpha-beta T cell	platelet	72
naive thymus-derived CD4-positive, alpha-beta T cell	regulatory T cell	132
naive thymus-derived CD4-positive, alpha-beta T cell	type I NK T cell	153
naive thymus-derived CD8-positive, alpha-beta T cell	CD1c-positive myeloid dendritic cell	62
naive thymus-derived CD8-positive, alpha-beta T cell	CD4-positive, alpha-beta memory T cell	92
naive thymus-derived CD8-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	119
naive thymus-derived CD8-positive, alpha-beta T cell	classical monocyte	124
naive thymus-derived CD8-positive, alpha-beta T cell	endothelial cell	116
naive thymus-derived CD8-positive, alpha-beta T cell	erythrocyte	39
naive thymus-derived CD8-positive, alpha-beta T cell	hematopoietic stem cell	45
naive thymus-derived CD8-positive, alpha-beta T cell	innate lymphoid cell	48
naive thymus-derived CD8-positive, alpha-beta T cell	intermediate monocyte	34
naive thymus-derived CD8-positive, alpha-beta T cell	macrophage	114
naive thymus-derived CD8-positive, alpha-beta T cell	mature NK T cell	103
naive thymus-derived CD8-positive, alpha-beta T cell	memory B cell	120
naive thymus-derived CD8-positive, alpha-beta T cell	naive B cell	44
naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD4-positive, alpha-beta T cell	80
naive thymus-derived CD8-positive, alpha-beta T cell	neutrophil	80
naive thymus-derived CD8-positive, alpha-beta T cell	plasma cell	130
naive thymus-derived CD8-positive, alpha-beta T cell	plasmacytoid dendritic cell	71
naive thymus-derived CD8-positive, alpha-beta T cell	platelet	44
naive thymus-derived CD8-positive, alpha-beta T cell	regulatory T cell	73
naive thymus-derived CD8-positive, alpha-beta T cell	type I NK T cell	89
neutrophil	CD1c-positive myeloid dendritic cell	111
neutrophil	CD4-positive, alpha-beta memory T cell	166
neutrophil	CD8-positive, alpha-beta memory T cell	198
neutrophil	classical monocyte	214
neutrophil	endothelial cell	204
neutrophil	erythrocyte	53
neutrophil	hematopoietic stem cell	76
neutrophil	innate lymphoid cell	73
neutrophil	intermediate monocyte	51
neutrophil	macrophage	187
neutrophil	mature NK T cell	169
neutrophil	memory B cell	208
neutrophil	naive B cell	68
neutrophil	naive thymus-derived CD4-positive, alpha-beta T cell	139
neutrophil	naive thymus-derived CD8-positive, alpha-beta T cell	91
neutrophil	plasma cell	220
neutrophil	plasmacytoid dendritic cell	114
neutrophil	platelet	75
neutrophil	regulatory T cell	128
neutrophil	type I NK T cell	151
plasma cell	CD1c-positive myeloid dendritic cell	142
plasma cell	CD4-positive, alpha-beta memory T cell	227
plasma cell	CD8-positive, alpha-beta memory T cell	276
plasma cell	classical monocyte	299
plasma cell	endothelial cell	300
plasma cell	erythrocyte	87
plasma cell	hematopoietic stem cell	106
plasma cell	innate lymphoid cell	101
plasma cell	intermediate monocyte	60
plasma cell	macrophage	261
plasma cell	mature NK T cell	235
plasma cell	memory B cell	294
plasma cell	naive B cell	91
plasma cell	naive thymus-derived CD4-positive, alpha-beta T cell	196
plasma cell	naive thymus-derived CD8-positive, alpha-beta T cell	126
plasma cell	neutrophil	186
plasma cell	plasmacytoid dendritic cell	153
plasma cell	platelet	102
plasma cell	regulatory T cell	177
plasma cell	type I NK T cell	206
plasmacytoid dendritic cell	CD1c-positive myeloid dendritic cell	83
plasmacytoid dendritic cell	CD4-positive, alpha-beta memory T cell	115
plasmacytoid dendritic cell	CD8-positive, alpha-beta memory T cell	139
plasmacytoid dendritic cell	classical monocyte	138
plasmacytoid dendritic cell	endothelial cell	131
plasmacytoid dendritic cell	erythrocyte	39
plasmacytoid dendritic cell	hematopoietic stem cell	51
plasmacytoid dendritic cell	innate lymphoid cell	51
plasmacytoid dendritic cell	intermediate monocyte	37
plasmacytoid dendritic cell	macrophage	129
plasmacytoid dendritic cell	mature NK T cell	119
plasmacytoid dendritic cell	memory B cell	140
plasmacytoid dendritic cell	naive B cell	49
plasmacytoid dendritic cell	naive thymus-derived CD4-positive, alpha-beta T cell	99
plasmacytoid dendritic cell	naive thymus-derived CD8-positive, alpha-beta T cell	60
plasmacytoid dendritic cell	neutrophil	93
plasmacytoid dendritic cell	plasma cell	146
plasmacytoid dendritic cell	platelet	52
plasmacytoid dendritic cell	regulatory T cell	89
plasmacytoid dendritic cell	type I NK T cell	115
platelet	CD1c-positive myeloid dendritic cell	65
platelet	CD4-positive, alpha-beta memory T cell	91
platelet	CD8-positive, alpha-beta memory T cell	110
platelet	classical monocyte	114
platelet	endothelial cell	114
platelet	erythrocyte	27
platelet	hematopoietic stem cell	36
platelet	innate lymphoid cell	37
platelet	intermediate monocyte	30
platelet	macrophage	106
platelet	mature NK T cell	98
platelet	memory B cell	114
platelet	naive B cell	39
platelet	naive thymus-derived CD4-positive, alpha-beta T cell	79
platelet	naive thymus-derived CD8-positive, alpha-beta T cell	49
platelet	neutrophil	71
platelet	plasma cell	121
platelet	plasmacytoid dendritic cell	63
platelet	regulatory T cell	66
platelet	type I NK T cell	94
regulatory T cell	CD1c-positive myeloid dendritic cell	85
regulatory T cell	CD4-positive, alpha-beta memory T cell	125
regulatory T cell	CD8-positive, alpha-beta memory T cell	151
regulatory T cell	classical monocyte	160
regulatory T cell	endothelial cell	150
regulatory T cell	erythrocyte	47
regulatory T cell	hematopoietic stem cell	57
regulatory T cell	innate lymphoid cell	60
regulatory T cell	intermediate monocyte	41
regulatory T cell	macrophage	144
regulatory T cell	mature NK T cell	133
regulatory T cell	memory B cell	152
regulatory T cell	naive B cell	54
regulatory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	106
regulatory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	76
regulatory T cell	neutrophil	107
regulatory T cell	plasma cell	166
regulatory T cell	plasmacytoid dendritic cell	90
regulatory T cell	platelet	55
regulatory T cell	type I NK T cell	115
type I NK T cell	CD1c-positive myeloid dendritic cell	110
type I NK T cell	CD4-positive, alpha-beta memory T cell	171
type I NK T cell	CD8-positive, alpha-beta memory T cell	208
type I NK T cell	classical monocyte	217
type I NK T cell	endothelial cell	202
type I NK T cell	erythrocyte	60
type I NK T cell	hematopoietic stem cell	77
type I NK T cell	innate lymphoid cell	83
type I NK T cell	intermediate monocyte	51
type I NK T cell	macrophage	199
type I NK T cell	mature NK T cell	173
type I NK T cell	memory B cell	218
type I NK T cell	naive B cell	75
type I NK T cell	naive thymus-derived CD4-positive, alpha-beta T cell	151
type I NK T cell	naive thymus-derived CD8-positive, alpha-beta T cell	100
type I NK T cell	neutrophil	139
type I NK T cell	plasma cell	226
type I NK T cell	plasmacytoid dendritic cell	114
type I NK T cell	platelet	72
type I NK T cell	regulatory T cell	132
