column	ligand	receptor	value	count	source	target	tissue	region
B cell|CD4-positive, alpha-beta T cell	GJC1	GJA1	0.035	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	GJA3	GJC1	0.009	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	GJC1	GJC1	0.035	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	ICAM1	ITGAL	0.11	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	ICAM1	SPN	0.254	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAM2	JAM3	0.124	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAM3	JAM3	0.281	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	L1CAM	L1CAM	0.008	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	NECTIN2	TIGIT	0.105	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	NECTIN3	TIGIT	0.168	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	ENTPD1	ADORA2B	0.37	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	POMC	MC1R	0.16	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRS	0.003	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	APP	CD74	0.144	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	APP	SORL1	0.176	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	APP	TNFRSF21	0.028	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PI16	TNFRSF21	0.003	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	APLP2	PIGR	0.138	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	APOA1	ABCA1	0.038	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	NGFR	0.719	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LRPAP1	SORT1	0.422	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL4	ACKR2	0.009	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	ACKR2	0.043	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL22	DPP4	0.266	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR1	0.039	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL22	CCR4	0.262	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR4	0.272	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	RARRES2	CCRL2	0.029	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	ACKR1	0.038	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL20	CCR6	0.072	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL28	CCR10	0.054	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL4	CCR5	0.086	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR5	0.12	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	GPR75	0.041	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CXCL16	CXCR6	0.533	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	C5	C5AR1	0.025	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EDN1	EDNRB	0.004	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA1	0.052	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA1	0.118	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA2	0.018	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA2	0.084	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA4	0.022	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA4	0.089	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	NRG2	ERBB3	0.038	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	FGF9	FGFR3	0.028	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	FLRT2	ADGRL1	0.072	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	FLRT2	ADGRL3	0.017	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LGALS9	HAVCR2	0.157	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LGALS9	P4HB	0.312	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC1	0.979	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC2	0.973	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRK1	0.97	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	VSIR	1.076	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-F	VSIR	0.57	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-F	LILRB1	0.464	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-G	LILRB1	0.059	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	IL1RAP	PTPRF	0.057	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LRRC4C	PTPRF	0.028	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRF	0.026	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRD	0.023	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LTB	LTBR	0.414	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF14	LTBR	0.008	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	XCL1	XCR1	0.02	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	XCL2	XCR1	0.018	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR1	ADGRE5	0.86	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR2	ADGRE5	1.073	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	THY1	ADGRE5	0.85	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD55	ADGRE5	1.681	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	DLL1	NOTCH1	0.042	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	DLL3	NOTCH1	0.04	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	NOTCH1	0.04	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH1	0.052	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	DLL1	NOTCH2	0.038	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	DLL3	NOTCH2	0.036	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	NOTCH2	0.037	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH2	0.049	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	DLL1	NOTCH4	0.007	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	DLL3	NOTCH4	0.005	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	NOTCH4	0.005	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH4	0.017	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	CD46	0.242	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	VASN	0.009	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	VASN	0.021	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PNOC	OPRL1	0.696	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PGF	NRP2	0.007	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	VEGFA	NRP2	0.021	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PDGFD	PDGFRB	0.033	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PODXL	SELL	0.016	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PODXL2	SELL	0.06	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SELPLG	SELL	0.037	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	GNRH1	GNRHR2	0.038	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA3E	PLXND1	0.071	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.192	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	CD72	0.218	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.175	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PTPRC	1.08	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.335	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TAC3	TACR2	0.008	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFR2	0.022	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFRC	0.098	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TGFB1	TGFBR3	0.74	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TGFB3	TGFBR3	0.076	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.237	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD160	TNFRSF14	0.165	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF14	0.244	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF14	TNFRSF14	0.169	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	FASLG	FAS	0.531	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1A	0.133	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1A	0.184	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1B	0.529	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1B	0.58	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.025	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.105	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.021	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.244	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.652	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF13B	TNFRSF13B	0.008	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF13B	TNFRSF13C	0.106	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF9	TNFRSF9	0.365	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	WNT10A	FRZB	0.077	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	WNT16	FRZB	0.04	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	ALCAM	CD6	0.764	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	BAG6	NCR3	0.139	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	NCR3LG1	NCR3	0.01	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD200	CD200R1	0.046	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD226	NECTIN2	0.089	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD248	IL6R	0.055	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD320	JAML	0.377	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD40LG	CD40	0.026	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD44	TYROBP	0.996	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPA	0.375	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPG	0.451	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD48	CD244	0.825	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD58	CD2	1.559	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD70	CD27	1.217	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CD28	1.187	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CD28	0.849	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CTLA4	0.901	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CTLA4	0.563	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	CD96	NECTIN1	0.443	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	ICOSLG	ICOS	0.702	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	KITLG	KIT	0.044	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	KLRB1	CLEC2D	0.573	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	MPZL1	MPZL1	0.048	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PECAM1	CD38	0.008	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PPIA	BSG	1.259	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PTPRC	CD22	0.636	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD4-positive, alpha-beta T cell	PTPRC	MRC1	0.635	167	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD8-positive, alpha-beta T cell	CADM1	NECTIN3	0.346	142	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN1	NECTIN3	0.361	142	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.339	142	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CD8A	1.616	142	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM293.LGZW.236_reg001
