column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Mo Cells	SEMA4D	PLXNB2	0.252	3	B Cells	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
B Cells|Mo Cells	SEMA4D	PLXNB1	0.036	3	B Cells	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.174	4	B Cells	Mono_Macrophages	small_intestine	HBM829.QZQP.626_reg001
B Cells|Mono_Macrophages	CD55	ADGRE5	0.043	4	B Cells	Mono_Macrophages	small_intestine	HBM829.QZQP.626_reg001
B Cells|Mono_Macrophages	SEMA4D	PLXNB2	0.006	4	B Cells	Mono_Macrophages	small_intestine	HBM829.QZQP.626_reg001
B Cells|Mono_Macrophages	SEMA4D	PTPRC	0.105	4	B Cells	Mono_Macrophages	small_intestine	HBM829.QZQP.626_reg001
B Cells|Myofibroblasts/SM 1	APOA1	ABCA1	0.071	3	B Cells	Myofibroblasts/SM 1	small_intestine	HBM829.QZQP.626_reg001
B Cells|Myofibroblasts/SM 1	CD55	ADGRE5	0.001	3	B Cells	Myofibroblasts/SM 1	small_intestine	HBM829.QZQP.626_reg001
B Cells|Myofibroblasts/SM 1	SEMA4D	PLXNB2	0.002	3	B Cells	Myofibroblasts/SM 1	small_intestine	HBM829.QZQP.626_reg001
B Cells|Myofibroblasts/SM 2	SEMA4D	PLXNB1	0.105	1	B Cells	Myofibroblasts/SM 2	small_intestine	HBM829.QZQP.626_reg001
B Cells|Myofibroblasts/SM DES High	CD55	ADGRE5	0.001	1	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM829.QZQP.626_reg001
B Cells|NEUROG3high	SEMA4D	PLXNB1	0.419	1	B Cells	NEUROG3high	small_intestine	HBM829.QZQP.626_reg001
B Cells|Neurons	CD55	ADGRE5	0.114	1	B Cells	Neurons	small_intestine	HBM829.QZQP.626_reg001
B Cells|Pericytes	APOA1	ABCA1	0.072	1	B Cells	Pericytes	small_intestine	HBM829.QZQP.626_reg001
B Cells|Plasma	SEMA4D	PLXNB2	0.148	1	B Cells	Plasma	small_intestine	HBM829.QZQP.626_reg001
B Cells|Secretory Specialized MUC6+	SEMA4D	PLXNB1	0.005	1	B Cells	Secretory Specialized MUC6+	small_intestine	HBM829.QZQP.626_reg001
B Cells|TA1	CD55	ADGRE5	0.001	2	B Cells	TA1	small_intestine	HBM829.QZQP.626_reg001
B Cells|TA1	SEMA4D	PTPRC	0.012	2	B Cells	TA1	small_intestine	HBM829.QZQP.626_reg001
B Cells|TA2	CD55	ADGRE5	0.001	1	B Cells	TA2	small_intestine	HBM829.QZQP.626_reg001
B Cells|Villus Fibroblasts WNT5B+	APOA1	ABCA1	0.069	3	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM829.QZQP.626_reg001
B Cells|Villus Fibroblasts WNT5B+	CD55	ADGRE5	0.012	3	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM829.QZQP.626_reg001
B Cells|Villus Fibroblasts WNT5B+	SEMA4D	PTPRC	0.022	3	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|B Cells	APLP2	PIGR	0.026	1	Best4+ Enterocytes	B Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	NECTIN1	NECTIN3	0.013	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	DSC2	DSG2	0.022	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	APLP2	PIGR	0.247	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	EFNB1	EPHB2	0.059	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	LGALS3	MERTK	0.005	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	IL1RAP	PTPRF	0.012	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	FGFR4	TGFBR3	0.004	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10A	0.003	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10B	0.017	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10D	0.004	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CD8	ALCAM	CD6	0.014	11	Best4+ Enterocytes	CD8	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	NECTIN1	NECTIN3	0.019	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	DSC2	DSG2	0.012	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	0.38	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.138	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EFNB1	EPHB2	0.002	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EFNB1	EPHB6	0.006	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.038	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	IL1RAP	PTPRF	0.036	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	FGFR4	TGFBR3	0.102	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TNFSF10	TNFRSF10B	0.003	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.009	11	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	DSC2	DSG2	0.075	3	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	APLP2	PIGR	0.203	3	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	IL1RAP	PTPRF	0.137	3	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	DSC2	DSG2	0.016	6	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	APLP2	PIGR	0.107	6	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.099	6	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	IL1RAP	PTPRF	0.008	6	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	FGFR4	TGFBR3	0.057	6	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	TNFSF10	TNFRSF10B	0.015	6	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CyclingTA 1	APLP2	PIGR	0.026	2	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|CyclingTA 1	EFNB1	EPHB2	0.004	2	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	NECTIN1	NECTIN3	0.434	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	APLP2	PIGR	2.913	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	EFNB1	EPHA4	0.413	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	IL1RAP	PTPRF	0.017	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	SST	SSTR2	0.419	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	FGFR4	TGFBR3	0.429	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|D Cells	CD96	NECTIN1	0.414	7	Best4+ Enterocytes	D Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	NECTIN1	NECTIN3	0.04	6	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	DSC2	DSG2	0.012	6	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.138	6	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	EFNB1	EPHB2	0.018	6	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	TNFSF10	TNFRSF10A	0.003	6	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	TNFSF10	TNFRSF10D	0.003	6	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	NECTIN1	NECTIN3	0.009	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	DSC2	DSG2	0.049	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	APLP2	PLXNA4	0.084	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	APLP2	PIGR	0.31	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	EFNB1	EPHA4	0.045	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	IL1RAP	PTPRF	0.044	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Endothelial-Venules	TNFSF10	TNFRSF10D	0.045	7	Best4+ Enterocytes	Endothelial-Venules	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	NECTIN1	NECTIN3	0.845	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	DSC2	DSG2	0.309	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	APLP2	PIGR	1.806	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	EFNB1	EPHB2	0.021	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	IL1RAP	PTPRF	0.736	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	SST	SSTR2	0.221	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	TAX1BP3	ADGRB1	0.119	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterochromaffin	FGFR4	TGFBR3	0.005	8	Best4+ Enterocytes	Enterochromaffin	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterocytes	DSC2	DSG2	0.008	6	Best4+ Enterocytes	Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterocytes	APLP2	PIGR	0.115	6	Best4+ Enterocytes	Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterocytes	APOA1	ABCA1	0.087	6	Best4+ Enterocytes	Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterocytes	LGALS3	MERTK	0.003	6	Best4+ Enterocytes	Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterocytes	IL1RAP	PTPRF	0.021	6	Best4+ Enterocytes	Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enterocytes	ALCAM	CD6	0.008	6	Best4+ Enterocytes	Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enteroendocrine	DSC2	DSG2	0.043	5	Best4+ Enterocytes	Enteroendocrine	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enteroendocrine	APLP2	PIGR	0.055	5	Best4+ Enterocytes	Enteroendocrine	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enteroendocrine	EFNB1	EPHB2	0.064	5	Best4+ Enterocytes	Enteroendocrine	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enteroendocrine	IL1RAP	PTPRF	0.02	5	Best4+ Enterocytes	Enteroendocrine	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Enteroendocrine	CD96	NECTIN1	0.02	5	Best4+ Enterocytes	Enteroendocrine	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|EnteroendocrineUn	APLP2	PIGR	0.012	1	Best4+ Enterocytes	EnteroendocrineUn	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|EnteroendocrineUn 1	APLP2	PIGR	0.251	2	Best4+ Enterocytes	EnteroendocrineUn 1	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|EnteroendocrineUn 1	IL1RAP	PTPRF	0.065	2	Best4+ Enterocytes	EnteroendocrineUn 1	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Epithelial	DSC2	DSG2	0.011	4	Best4+ Enterocytes	Epithelial	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Epithelial	APLP2	PIGR	0.015	4	Best4+ Enterocytes	Epithelial	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Epithelial	IL1RAP	PTPRF	0.006	4	Best4+ Enterocytes	Epithelial	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Epithelial	TNFSF10	TNFRSF10B	0.002	4	Best4+ Enterocytes	Epithelial	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Glia	APLP2	PIGR	0.041	1	Best4+ Enterocytes	Glia	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Goblet	DSC2	DSG2	0.008	2	Best4+ Enterocytes	Goblet	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Goblet	APLP2	PIGR	0.009	2	Best4+ Enterocytes	Goblet	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	NECTIN1	NECTIN3	0.014	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	DSC2	DSG2	0.703	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	APLP2	PIGR	2.242	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	EFNB1	EPHB2	0.425	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	LGALS3	MERTK	0.041	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	IL1RAP	PTPRF	0.363	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	SST	SSTR2	0.703	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	FGFR4	TGFBR3	1.122	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|I Cells	CD96	NECTIN1	0.35	9	Best4+ Enterocytes	I Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|ICC	APLP2	PIGR	0.064	4	Best4+ Enterocytes	ICC	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|ICC	APOA1	ABCA1	0.098	4	Best4+ Enterocytes	ICC	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|ICC	EFNB1	EPHA4	0.09	4	Best4+ Enterocytes	ICC	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|ICC	TNFSF10	TNFRSF10D	0.006	4	Best4+ Enterocytes	ICC	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Enterocytes	APLP2	PIGR	0.016	4	Best4+ Enterocytes	Immature Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Enterocytes	EFNB1	EPHB2	0.001	4	Best4+ Enterocytes	Immature Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Enterocytes	IL1RAP	PTPRF	0.002	4	Best4+ Enterocytes	Immature Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Enterocytes	SST	SSTR1	0.007	4	Best4+ Enterocytes	Immature Enterocytes	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Goblet	DSC2	DSG2	0.008	4	Best4+ Enterocytes	Immature Goblet	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Goblet	APLP2	PIGR	0.006	4	Best4+ Enterocytes	Immature Goblet	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Goblet	EFNB1	EPHB2	0.001	4	Best4+ Enterocytes	Immature Goblet	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Immature Goblet	IL1RAP	PTPRF	0.002	4	Best4+ Enterocytes	Immature Goblet	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	NECTIN1	NECTIN3	0.48	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	DSC2	DSG2	0.189	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	APLP2	PLXNA4	0.292	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	APLP2	PIGR	2.456	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	EFNB1	EPHB2	0.183	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	IL1RAP	PTPRF	0.029	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	SST	SSTR1	0.371	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|K Cells	CD96	NECTIN1	0.293	8	Best4+ Enterocytes	K Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Lymphatic Endothelial Cells	DSC2	DSG2	0.095	5	Best4+ Enterocytes	Lymphatic Endothelial Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Lymphatic Endothelial Cells	APLP2	PIGR	0.489	5	Best4+ Enterocytes	Lymphatic Endothelial Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Lymphatic Endothelial Cells	APOA1	ABCA1	0.175	5	Best4+ Enterocytes	Lymphatic Endothelial Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Lymphatic Endothelial Cells	FGFR4	TGFBR3	0.09	5	Best4+ Enterocytes	Lymphatic Endothelial Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Lymphatic Endothelial Cells	CD96	NECTIN1	0.09	5	Best4+ Enterocytes	Lymphatic Endothelial Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Mo Cells	NECTIN1	NECTIN3	0.223	10	Best4+ Enterocytes	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Mo Cells	DSC2	DSG2	0.075	10	Best4+ Enterocytes	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Mo Cells	APLP2	PIGR	2.228	10	Best4+ Enterocytes	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Mo Cells	EFNB1	EPHA4	1.024	10	Best4+ Enterocytes	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
Best4+ Enterocytes|Mo Cells	EFNB1	EPHB2	0.183	10	Best4+ Enterocytes	Mo Cells	small_intestine	HBM829.QZQP.626_reg001
