column	ligand	receptor	value	count	source	target	tissue	region
B cell|CD4-positive, alpha-beta T cell	HLA-F	VSIR	0.571	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	IL1RAP	PTPRF	0.006	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRF	0.009	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRD	0.013	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	LTB	LTBR	0.394	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR1	ADGRE5	1.028	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR2	ADGRE5	1.15	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD55	ADGRE5	1.831	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	PTPRS	NTRK3	0.012	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	PNOC	OPRL1	0.545	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	PODXL2	SELL	0.02	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	PODXL2	SELP	0.015	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD24	SELP	0.247	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA3E	PLXND1	0.062	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.115	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	CD72	0.145	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.109	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PTPRC	1.132	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.076	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFR2	0.048	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFRC	0.171	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TGFB1	TGFBR3	0.746	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.221	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	FASLG	FAS	1.293	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1A	0.35	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1B	0.818	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.05	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.138	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.038	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.155	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.517	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF9	TNFRSF9	0.386	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	ALCAM	CD6	0.74	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	BAG6	NCR3	0.089	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD200	CD200R1	0.052	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD226	NECTIN2	0.068	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD248	IL6R	0.05	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD320	JAML	0.399	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD44	TYROBP	0.911	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPA	0.634	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPG	0.734	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD48	CD244	0.762	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD58	CD2	1.364	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD70	CD27	0.99	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CD28	0.879	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CD28	0.901	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CTLA4	0.559	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CTLA4	0.581	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	CD96	NECTIN1	0.398	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	ICOSLG	ICOS	0.676	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	KLRB1	CLEC2D	0.872	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	MPZL1	MPZL1	0.041	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	PPIA	BSG	1.163	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD4-positive, alpha-beta T cell	PTPRC	MRC1	0.681	101	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CADM1	NECTIN3	0.323	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN1	NECTIN3	0.323	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.513	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CD8A	2.08	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CEACAM1	0.421	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	DAG1	CELSR3	0.035	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	ICAM1	ITGAL	0.193	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	ICAM1	SPN	0.45	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	JAM2	JAM3	0.197	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	JAM3	JAM3	0.23	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN2	TIGIT	1.02	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN3	TIGIT	0.933	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	ENTPD1	ADORA2B	0.335	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	POMC	MC2R	0.186	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	POMC	MC1R	0.199	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	APP	CD74	0.148	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	APP	PLXNA4	0.024	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	APLP2	PLXNA4	0.203	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	APP	SORL1	0.116	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	APP	TNFRSF21	0.012	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	PI16	TNFRSF21	0.011	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	APLP2	PIGR	0.204	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CD80	NGFR	0.273	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL4	ACKR2	0.074	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR2	0.02	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR1	0.047	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR4	0.072	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR1	0.019	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL28	CCR10	0.007	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL4	CCR5	0.394	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR5	0.339	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CCL5	GPR75	0.039	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CXCL16	CXCR6	0.579	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA1	0.137	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA2	0.074	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA4	0.122	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	NRG2	ERBB3	0.018	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	FCER2	CR2	0.32	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	FGF9	FGFR3	0.028	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	LGALS9	HAVCR2	0.068	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	LGALS9	P4HB	0.231	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-B	KIR3DL2	1.3	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-F	KIR3DL2	0.485	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC1	1.153	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC2	1.813	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRK1	1.434	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-E	VSIR	1.076	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-F	VSIR	0.567	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-F	LILRB1	0.463	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	HLA-G	LILRB1	0.01	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	IL1RAP	PTPRF	0.006	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	LRFN4	PTPRF	0.01	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CLEC2B	KLRF1	0.209	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	LTB	LTBR	0.398	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	LPAR1	ADGRE5	1.141	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	LPAR2	ADGRE5	1.263	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	CD55	ADGRE5	1.944	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	PDGFD	PDGFRB	0.168	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	PODXL2	SELL	0.013	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA3E	PLXND1	0.081	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.119	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	CD72	0.224	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.116	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PTPRC	1.334	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.069	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	TAX1BP3	ADGRB1	0.025	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	TAX1BP3	ADGRB2	0.026	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	TF	TFR2	0.023	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	TF	TFRC	0.282	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
B cell|CD8-positive, alpha-beta T cell	TGFB1	TGFBR3	0.762	102	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg001
