column	ligand	receptor	value	count	source	target	tissue	region
B cell|CD4-positive, alpha-beta T cell	GNRH1	GNRHR2	0.113	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	SEMA3E	PLXND1	0.118	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.131	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	SEMA4D	CD72	0.161	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.144	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PTPRC	1.153	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.079	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TF	TFR2	0.08	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TF	TFRC	0.236	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TGFB1	TGFBR3	0.707	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.167	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD160	TNFRSF14	0.153	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF14	0.244	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	FASLG	FAS	0.771	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1A	0.173	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1A	0.149	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1B	0.641	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1B	0.618	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.033	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.18	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.014	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.159	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.492	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	ALCAM	CD6	0.71	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	BAG6	NCR3	0.085	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD226	NECTIN2	0.075	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD320	JAML	0.384	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD44	TYROBP	1.107	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPA	0.526	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPG	0.633	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD58	CD2	1.759	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD70	CD27	0.53	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD80	CD28	1.228	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD86	CD28	0.902	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD80	CTLA4	0.871	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD86	CTLA4	0.545	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	CD96	NECTIN1	0.277	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	ICOSLG	ICOS	0.699	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	KLRB1	CLEC2D	0.671	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	MPZL1	MPZL1	0.076	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD4-positive, alpha-beta T cell	PPIA	BSG	1.161	73	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.452	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CD8A	1.728	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CEACAM1	0.088	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	JAM3	JAM3	0.295	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	NECTIN2	TIGIT	0.808	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	NECTIN3	TIGIT	0.791	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	ENTPD1	ADORA2B	0.706	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	POMC	MC1R	0.101	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	APLP2	PLXNA4	0.154	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	APLP2	PIGR	0.16	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD80	NGFR	0.558	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL4	ACKR2	0.029	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR2	0.025	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR1	0.037	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR4	0.07	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR1	0.025	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL4	CCR5	0.304	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR5	0.3	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CCL5	GPR75	0.039	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA1	0.153	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA2	0.067	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA4	0.13	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	FGF9	FGFR3	0.06	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC1	1.135	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC2	1.929	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRK1	1.539	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	HLA-E	VSIR	1.09	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	HLA-F	VSIR	0.41	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	HLA-F	LILRB1	0.322	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CLEC2B	KLRF1	0.096	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	LTB	LTBR	0.277	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	LPAR2	ADGRE5	1.212	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD55	ADGRE5	1.804	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	VEGFA	NRP2	0.027	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	PDGFD	PDGFRB	0.06	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	GNRH1	GNRHR2	0.13	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	SEMA3E	PLXND1	0.114	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.137	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	SEMA4D	CD72	0.215	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.152	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PTPRC	1.369	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.055	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TF	TFR2	0.083	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TF	TFRC	0.311	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TGFB1	TGFBR3	0.714	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	BTLA	TNFRSF14	0.123	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD160	TNFRSF14	0.108	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	LTA	TNFRSF14	0.2	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	FASLG	FAS	0.921	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	LTA	TNFRSF1A	0.168	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNF	TNFRSF1A	0.144	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	LTA	TNFRSF1B	0.914	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNF	TNFRSF1B	0.89	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.038	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.109	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.015	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.156	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.184	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	ALCAM	CD6	0.599	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	BAG6	NCR3	0.082	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD226	NECTIN2	0.068	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD320	JAML	0.428	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD44	TYROBP	1.117	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD47	SIRPG	0.707	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD48	CD244	0.916	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD52	SIGLEC10	1.034	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD58	CD2	1.595	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD70	CD27	0.538	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD80	CD28	0.697	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD86	CD28	0.371	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD80	CTLA4	0.645	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD86	CTLA4	0.319	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	CD96	NECTIN1	0.3	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	ICOSLG	ICOS	0.365	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	KLRB1	CLEC2D	0.975	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	MPZL1	MPZL1	0.071	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	PPIA	BSG	1.233	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|CD8-positive, alpha-beta T cell	PTPRC	MRC1	0.707	78	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	NECTIN2	NECTIN3	0.167	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CEACAM5	CEACAM6	0.404	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CD44	SELE	1.105	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CEACAM5	CD1D	0.086	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CEACAM5	CD8A	0.081	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CEACAM5	CEACAM1	1.19	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	COL4A4	ADGRG6	0.671	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	PRNP	ADGRG6	0.373	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CLSTN1	NRXN3	0.202	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	ICAM3	CLEC4M	0.285	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	JAM3	JAM3	0.071	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	CHL1	L1CAM	0.023	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	NECTIN2	TIGIT	0.038	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	NECTIN3	TIGIT	0.021	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	ENTPD1	ADORA1	0.754	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	ENTPD1	ADORA2B	0.723	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	POMC	MC1R	0.179	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	APLP2	PLXNA4	0.185	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	APLP2	PIGR	0.665	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
B cell|enterocyte of epithelium of large intestine	ANGPT2	TEK	0.033	103	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg004
