column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Glia	MDK	ALK	0.237	3	B Cells	Glia	small_intestine	HBM995.WMDN.689_reg001
B Cells|Glia	MDK	PTPRZ1	0.027	3	B Cells	Glia	small_intestine	HBM995.WMDN.689_reg001
B Cells|Goblet	APP	SORL1	0.003	2	B Cells	Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|Goblet	APLP2	PIGR	0.014	2	B Cells	Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	NECTIN2	NECTIN3	0.185	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	APP	CD74	0.547	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	APP	SORL1	0.529	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	APLP2	PIGR	2.689	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	SEMA4D	PLXNB2	0.141	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	SEMA4D	PLXNB1	0.141	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	SEMA4D	PTPRC	0.016	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|I Cells	PPIA	BSG	0.082	8	B Cells	I Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|ICC	APLP2	PIGR	0.502	2	B Cells	ICC	small_intestine	HBM995.WMDN.689_reg001
B Cells|ICC	APOA1	ABCA1	0.534	2	B Cells	ICC	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	NECTIN2	NECTIN3	0.003	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	APP	CD74	0.003	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	APP	PLXNA4	0.002	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	APLP2	PLXNA4	0.002	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	APP	SORL1	0.003	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	APP	TNFRSF21	0.002	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	APLP2	PIGR	0.014	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	CCL25	ACKR4	0.001	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.003	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.003	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	SEMA4D	PLXNB2	0.007	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Enterocytes	PPIA	BSG	0.002	12	B Cells	Immature Enterocytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Goblet	APP	CD74	0.002	5	B Cells	Immature Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Goblet	APP	SORL1	0.004	5	B Cells	Immature Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Goblet	APLP2	PIGR	0.021	5	B Cells	Immature Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Goblet	LGALS3	MERTK	0.004	5	B Cells	Immature Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|Immature Goblet	GAS6	MERTK	0.004	5	B Cells	Immature Goblet	small_intestine	HBM995.WMDN.689_reg001
B Cells|K Cells	NECTIN2	NECTIN3	0.035	2	B Cells	K Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|K Cells	APLP2	PIGR	0.135	2	B Cells	K Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Lymphatic Endothelial Cells	APLP2	PIGR	0.189	2	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.155	2	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mast	APP	CD74	0.04	3	B Cells	Mast	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mast	APLP2	PIGR	0.098	3	B Cells	Mast	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mast	TAC3	TACR1	0.02	3	B Cells	Mast	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	NECTIN2	NECTIN3	0.366	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	APP	CD74	0.366	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	APLP2	PIGR	2.366	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	LGALS3	MERTK	0.048	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	GAS6	MERTK	0.048	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	SEMA4D	PLXNB2	0.393	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	SEMA4D	PLXNB1	0.03	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mo Cells	PPIA	BSG	0.025	8	B Cells	Mo Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	APP	CD74	0.051	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	APP	SORL1	0.007	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	APP	TNFRSF21	0.004	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	APLP2	PIGR	0.24	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.138	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	CCL25	ACKR4	0.003	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	LGALS3	MERTK	0.044	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	GAS6	MERTK	0.044	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	GAS6	AXL	0.023	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Mono_Macrophages	SEMA4D	PTPRC	0.039	10	B Cells	Mono_Macrophages	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	NECTIN2	NECTIN3	0.003	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	APP	CD74	0.002	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	APP	SORL1	0.003	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	APP	TNFRSF21	0.003	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	APLP2	PIGR	0.025	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	APOA1	ABCA1	0.123	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	GAS6	AXL	0.005	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	SEMA4D	PLXNB2	0.007	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 1	PPIA	BSG	0.004	9	B Cells	Myofibroblasts/SM 1	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	NECTIN2	NECTIN3	0.225	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	APP	CD74	0.512	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	APP	TNFRSF21	0.021	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	APLP2	PIGR	1.0	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	GAS6	AXL	0.226	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	SEMA4D	PLXNB1	0.109	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	TAC3	TACR1	0.113	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 2	PPIA	BSG	0.097	8	B Cells	Myofibroblasts/SM 2	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 3	APP	PLXNA4	0.022	3	B Cells	Myofibroblasts/SM 3	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 3	APLP2	PLXNA4	0.022	3	B Cells	Myofibroblasts/SM 3	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM 3	APLP2	PIGR	0.14	3	B Cells	Myofibroblasts/SM 3	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM DES High	NECTIN2	NECTIN3	0.005	5	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM DES High	APP	CD74	0.003	5	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM DES High	APLP2	PIGR	0.021	5	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM DES High	SEMA4D	PTPRC	0.008	5	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM995.WMDN.689_reg001
B Cells|Myofibroblasts/SM DES High	PPIA	BSG	0.005	5	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM995.WMDN.689_reg001
B Cells|NEUROG3high	NECTIN2	NECTIN3	0.012	5	B Cells	NEUROG3high	small_intestine	HBM995.WMDN.689_reg001
B Cells|NEUROG3high	APP	CD74	0.022	5	B Cells	NEUROG3high	small_intestine	HBM995.WMDN.689_reg001
B Cells|NEUROG3high	APLP2	PIGR	1.051	5	B Cells	NEUROG3high	small_intestine	HBM995.WMDN.689_reg001
B Cells|NEUROG3high	SEMA4D	PLXNB1	0.478	5	B Cells	NEUROG3high	small_intestine	HBM995.WMDN.689_reg001
B Cells|NEUROG3high	PPIA	BSG	0.022	5	B Cells	NEUROG3high	small_intestine	HBM995.WMDN.689_reg001
B Cells|Neurons	APP	PLXNA4	2.658	5	B Cells	Neurons	small_intestine	HBM995.WMDN.689_reg001
B Cells|Neurons	APLP2	PLXNA4	2.658	5	B Cells	Neurons	small_intestine	HBM995.WMDN.689_reg001
B Cells|Neurons	APLP2	PIGR	1.884	5	B Cells	Neurons	small_intestine	HBM995.WMDN.689_reg001
B Cells|Neurons	GAS6	TYRO3	0.229	5	B Cells	Neurons	small_intestine	HBM995.WMDN.689_reg001
B Cells|Neurons	MDK	ALK	7.35	5	B Cells	Neurons	small_intestine	HBM995.WMDN.689_reg001
B Cells|Pericytes	NECTIN2	NECTIN3	0.106	6	B Cells	Pericytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Pericytes	APP	CD74	0.032	6	B Cells	Pericytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Pericytes	APLP2	PIGR	0.417	6	B Cells	Pericytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Pericytes	APOA1	ABCA1	0.147	6	B Cells	Pericytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Pericytes	CCL25	CCR9	0.031	6	B Cells	Pericytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Pericytes	GAS6	AXL	0.077	6	B Cells	Pericytes	small_intestine	HBM995.WMDN.689_reg001
B Cells|Plasma	NECTIN2	NECTIN3	0.206	5	B Cells	Plasma	small_intestine	HBM995.WMDN.689_reg001
B Cells|Plasma	APLP2	PIGR	0.499	5	B Cells	Plasma	small_intestine	HBM995.WMDN.689_reg001
B Cells|Plasma	LGALS3	MERTK	0.251	5	B Cells	Plasma	small_intestine	HBM995.WMDN.689_reg001
B Cells|Plasma	GAS6	MERTK	0.251	5	B Cells	Plasma	small_intestine	HBM995.WMDN.689_reg001
B Cells|Plasma	SEMA4D	PLXNB2	0.211	5	B Cells	Plasma	small_intestine	HBM995.WMDN.689_reg001
B Cells|S Cells	APP	CD74	0.142	4	B Cells	S Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|S Cells	APP	SORL1	0.502	4	B Cells	S Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|S Cells	APLP2	PIGR	1.642	4	B Cells	S Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|S Cells	PPIA	BSG	0.722	4	B Cells	S Cells	small_intestine	HBM995.WMDN.689_reg001
B Cells|Secretory Specialized MUC6+	APP	CD74	0.006	2	B Cells	Secretory Specialized MUC6+	small_intestine	HBM995.WMDN.689_reg001
B Cells|Secretory Specialized MUC6+	APLP2	PIGR	0.025	2	B Cells	Secretory Specialized MUC6+	small_intestine	HBM995.WMDN.689_reg001
B Cells|Stem	APP	CD74	0.015	3	B Cells	Stem	small_intestine	HBM995.WMDN.689_reg001
B Cells|Stem	APP	SORL1	0.003	3	B Cells	Stem	small_intestine	HBM995.WMDN.689_reg001
B Cells|Stem	APLP2	PIGR	0.004	3	B Cells	Stem	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	NECTIN2	NECTIN3	0.003	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	APLP2	PIGR	0.047	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	CCL25	ACKR4	0.001	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	LGALS3	MERTK	0.004	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	GAS6	MERTK	0.004	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	GAS6	TYRO3	0.003	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	SEMA4D	PLXNB2	0.008	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	SEMA4D	PLXNB1	0.007	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA1	SEMA4D	PTPRC	0.009	9	B Cells	TA1	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA2	NECTIN2	NECTIN3	0.003	9	B Cells	TA2	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA2	APP	CD74	0.003	9	B Cells	TA2	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA2	APP	PLXNA4	0.002	9	B Cells	TA2	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA2	APLP2	PLXNA4	0.002	9	B Cells	TA2	small_intestine	HBM995.WMDN.689_reg001
B Cells|TA2	APP	SORL1	0.003	9	B Cells	TA2	small_intestine	HBM995.WMDN.689_reg001
