column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Crypt Fibroblasts 1 WNT2B+	SEMA4D	PTPRC	0.03	8	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.005	8	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.102	1	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM629.DBKM.347_reg001
B Cells|D Cells	LRPAP1	SORT1	0.057	5	B Cells	D Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|D Cells	LGALS3	MERTK	0.016	5	B Cells	D Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|D Cells	GAS6	MERTK	0.015	5	B Cells	D Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|D Cells	SEMA4D	PLXNB2	0.016	5	B Cells	D Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|D Cells	SST	SSTR2	0.438	5	B Cells	D Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Endothelial-CD36+ Microvascular	HEBP1	FPR3	0.008	3	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
B Cells|Endothelial-CD36+ Microvascular	LGALS3	MERTK	0.004	3	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	MERTK	0.002	3	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	APOA1	ABCA1	0.095	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	LRPAP1	SORT1	0.161	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	LGALS3	MERTK	0.005	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	GAS6	MERTK	0.004	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	GAS6	AXL	0.036	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	GAS6	TYRO3	0.059	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	MDK	ALK	0.011	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	SEMA4D	PLXNB2	0.005	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	SEMA4D	PTPRC	0.037	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterochromaffin	SST	SSTR2	0.193	10	B Cells	Enterochromaffin	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterocytes	LRPAP1	SORT1	0.001	3	B Cells	Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterocytes	LGALS3	MERTK	0.003	3	B Cells	Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enterocytes	GAS6	MERTK	0.002	3	B Cells	Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Enteroendocrine	SEMA4D	PLXNB2	0.045	1	B Cells	Enteroendocrine	small_intestine	HBM629.DBKM.347_reg001
B Cells|EnteroendocrineUn	LGALS3	MERTK	0.014	2	B Cells	EnteroendocrineUn	small_intestine	HBM629.DBKM.347_reg001
B Cells|EnteroendocrineUn	GAS6	MERTK	0.012	2	B Cells	EnteroendocrineUn	small_intestine	HBM629.DBKM.347_reg001
B Cells|Glia	MDK	ALK	0.015	1	B Cells	Glia	small_intestine	HBM629.DBKM.347_reg001
B Cells|Goblet	HEBP1	FPR3	0.002	1	B Cells	Goblet	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	LRPAP1	SORT1	0.184	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	LGALS3	MERTK	0.01	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	GAS6	MERTK	0.009	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	SEMA4D	PLXNB2	0.102	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	SEMA4D	PLXNB1	0.119	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	SEMA4D	PTPRC	0.027	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|I Cells	SST	SSTR2	0.526	7	B Cells	I Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	LRPAP1	SORT1	0.002	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.002	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.001	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	GAS6	TYRO3	0.001	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	SEMA4D	PLXNB2	0.002	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	SST	SSTR1	0.002	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Enterocytes	SST	SSTR2	0.001	7	B Cells	Immature Enterocytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Immature Goblet	SEMA4D	PLXNB2	0.004	1	B Cells	Immature Goblet	small_intestine	HBM629.DBKM.347_reg001
B Cells|K Cells	LRPAP1	SORT1	0.04	1	B Cells	K Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.167	2	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Lymphatic Endothelial Cells	LRPAP1	SORT1	0.08	2	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mast	LRPAP1	SORT1	0.018	2	B Cells	Mast	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mast	TAC3	TACR1	0.018	2	B Cells	Mast	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	HEBP1	FPR3	0.066	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	APOA1	ABCA1	0.112	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	LGALS3	MERTK	0.39	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	GAS6	MERTK	0.389	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	GAS6	TYRO3	0.072	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	SEMA4D	PLXNB2	0.267	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	SEMA4D	PLXNB1	0.196	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mo Cells	SST	SSTR2	0.413	8	B Cells	Mo Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mono_Macrophages	HEBP1	FPR3	0.026	6	B Cells	Mono_Macrophages	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.144	6	B Cells	Mono_Macrophages	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mono_Macrophages	LGALS3	MERTK	0.048	6	B Cells	Mono_Macrophages	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mono_Macrophages	GAS6	MERTK	0.047	6	B Cells	Mono_Macrophages	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mono_Macrophages	GAS6	AXL	0.034	6	B Cells	Mono_Macrophages	small_intestine	HBM629.DBKM.347_reg001
B Cells|Mono_Macrophages	SEMA4D	PTPRC	0.043	6	B Cells	Mono_Macrophages	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 1	APOA1	ABCA1	0.091	5	B Cells	Myofibroblasts/SM 1	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 1	LRPAP1	SORT1	0.005	5	B Cells	Myofibroblasts/SM 1	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 1	GAS6	AXL	0.006	5	B Cells	Myofibroblasts/SM 1	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 1	MDK	ALK	0.002	5	B Cells	Myofibroblasts/SM 1	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 1	SEMA4D	PLXNB2	0.005	5	B Cells	Myofibroblasts/SM 1	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 2	LRPAP1	SORT1	0.665	4	B Cells	Myofibroblasts/SM 2	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 2	GAS6	AXL	0.123	4	B Cells	Myofibroblasts/SM 2	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 2	SEMA4D	PLXNB1	0.037	4	B Cells	Myofibroblasts/SM 2	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 2	TAC3	TACR1	0.081	4	B Cells	Myofibroblasts/SM 2	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM 3	PSAP	GPR37	0.103	1	B Cells	Myofibroblasts/SM 3	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM DES High	LRPAP1	SORT1	0.002	3	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM DES High	CCL25	ACKR4	0.002	3	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM629.DBKM.347_reg001
B Cells|Myofibroblasts/SM DES High	SEMA4D	PLXNB2	0.003	3	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM629.DBKM.347_reg001
B Cells|NEUROG3high	LRPAP1	SORT1	0.501	2	B Cells	NEUROG3high	small_intestine	HBM629.DBKM.347_reg001
B Cells|NEUROG3high	SEMA4D	PLXNB1	0.252	2	B Cells	NEUROG3high	small_intestine	HBM629.DBKM.347_reg001
B Cells|Neurons	GAS6	TYRO3	0.104	2	B Cells	Neurons	small_intestine	HBM629.DBKM.347_reg001
B Cells|Neurons	MDK	ALK	4.633	2	B Cells	Neurons	small_intestine	HBM629.DBKM.347_reg001
B Cells|Pericytes	APOA1	ABCA1	0.134	3	B Cells	Pericytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Pericytes	CCL25	CCR9	0.047	3	B Cells	Pericytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Pericytes	GAS6	AXL	0.022	3	B Cells	Pericytes	small_intestine	HBM629.DBKM.347_reg001
B Cells|Plasma	CD44	SELE	0.083	4	B Cells	Plasma	small_intestine	HBM629.DBKM.347_reg001
B Cells|Plasma	LGALS3	MERTK	0.117	4	B Cells	Plasma	small_intestine	HBM629.DBKM.347_reg001
B Cells|Plasma	GAS6	MERTK	0.116	4	B Cells	Plasma	small_intestine	HBM629.DBKM.347_reg001
B Cells|Plasma	SEMA4D	PLXNB2	0.084	4	B Cells	Plasma	small_intestine	HBM629.DBKM.347_reg001
B Cells|S Cells	SST	SSTR2	0.501	1	B Cells	S Cells	small_intestine	HBM629.DBKM.347_reg001
B Cells|Secretory Specialized MUC6+	SEMA4D	PLXNB1	0.014	1	B Cells	Secretory Specialized MUC6+	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	LRPAP1	SORT1	0.002	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	CCL25	CCR9	0.001	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	LGALS3	MERTK	0.002	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	GAS6	MERTK	0.001	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	GAS6	TYRO3	0.001	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	SEMA4D	PLXNB2	0.003	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	SEMA4D	PTPRC	0.005	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA1	SST	SSTR2	0.001	8	B Cells	TA1	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA2	LGALS3	MERTK	0.002	3	B Cells	TA2	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA2	GAS6	MERTK	0.001	3	B Cells	TA2	small_intestine	HBM629.DBKM.347_reg001
B Cells|TA2	ALCAM	CD6	0.001	3	B Cells	TA2	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	APOA1	ABCA1	0.091	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	LRPAP1	SORT1	0.039	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	CCL25	CCR9	0.004	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	LGALS3	MERTK	0.004	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	GAS6	MERTK	0.002	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	GAS6	AXL	0.012	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
B Cells|Villus Fibroblasts WNT5B+	SEMA4D	PTPRC	0.013	7	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|B Cells	APLP2	PIGR	0.033	2	Best4+ Enterocytes	B Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|B Cells	EFNB1	EPHA2	0.004	2	Best4+ Enterocytes	B Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	NECTIN1	NECTIN3	0.018	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	DSC2	DSG2	0.021	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	APLP2	PIGR	0.269	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	EFNB1	EPHA4	0.004	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	EFNB1	EPHB2	0.013	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	TENM3	ADGRL1	0.006	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	LGALS3	MERTK	0.011	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	IL1RAP	PTPRF	0.004	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	SST	SSTR1	0.02	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	FGFR4	TGFBR3	0.003	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10B	0.039	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10D	0.004	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	ALCAM	CD6	0.021	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CD8	CD58	CD2	0.028	14	Best4+ Enterocytes	CD8	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	NECTIN1	NECTIN3	0.018	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	DSC2	DSG2	0.019	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	0.34	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.144	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EDN3	EDNRA	0.007	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EDN3	EDNRB	0.005	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EFNB1	EPHB2	0.008	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EFNB1	EPHB6	0.003	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TENM3	ADGRL3	0.562	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TENM3	ADGRL2	0.992	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.062	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	IL1RAP	PTPRF	0.016	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	FGFR4	TGFBR3	0.115	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TNFSF10	TNFRSF10B	0.008	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.013	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	CD58	CD2	0.009	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	CD96	NECTIN1	0.002	17	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	DSC2	DSG2	0.016	3	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	APLP2	PIGR	0.046	3	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	IL1RAP	PTPRF	0.016	3	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	APLP2	PIGR	0.062	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.121	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	IL1RAP	PTPRF	0.008	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	FGFR4	TGFBR3	0.056	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	TNFSF10	TNFRSF10B	0.01	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CyclingTA 1	DSC2	DSG2	0.01	2	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|CyclingTA 1	APLP2	PIGR	0.069	2	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	NECTIN1	NECTIN3	0.488	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	APLP2	PIGR	3.162	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	EFNB1	EPHA4	0.439	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	TENM3	ADGRL1	0.441	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	LGALS3	MERTK	0.018	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	IL1RAP	PTPRF	0.044	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	SST	SSTR2	0.45	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	FGFR4	TGFBR3	0.48	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	CD58	CD2	0.047	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|D Cells	CD96	NECTIN1	0.438	10	Best4+ Enterocytes	D Cells	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	DSC2	DSG2	0.01	9	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.046	9	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	HEBP1	FPR3	0.012	9	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	EDN3	EDNRB	0.012	9	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM629.DBKM.347_reg001
