column	ligand	receptor	value	count	source	target	tissue	region
B Cells|Crypt Fibroblasts 1 WNT2B+	GAS6	AXL	0.107	7	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.004	7	B Cells	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Crypt Fibroblasts 2	GAS6	TYRO3	0.004	1	B Cells	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
B Cells|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.149	1	B Cells	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM959.BVWN.344_reg001
B Cells|CyclingTA 1	NECTIN2	NECTIN3	0.003	1	B Cells	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|D Cells	NECTIN2	NECTIN3	0.475	1	B Cells	D Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	NECTIN3	0.021	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-CD36+ Microvascular	APOA1	ABCA1	0.14	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-CD36+ Microvascular	LGALS3	MERTK	0.003	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	MERTK	0.003	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	TYRO3	0.003	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-CD36+ Microvascular	ALCAM	CD6	0.003	6	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-Venules	NECTIN2	NECTIN3	0.01	3	B Cells	Endothelial-Venules	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-Venules	APOA1	ABCA1	0.146	3	B Cells	Endothelial-Venules	small_intestine	HBM959.BVWN.344_reg001
B Cells|Endothelial-Venules	CD24	SELP	0.013	3	B Cells	Endothelial-Venules	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterochromaffin	NECTIN2	NECTIN3	1.008	5	B Cells	Enterochromaffin	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterochromaffin	APOA1	ABCA1	0.144	5	B Cells	Enterochromaffin	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterochromaffin	GAS6	AXL	0.007	5	B Cells	Enterochromaffin	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterochromaffin	GAS6	TYRO3	0.028	5	B Cells	Enterochromaffin	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterochromaffin	MDK	ALK	0.083	5	B Cells	Enterochromaffin	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterocytes	NECTIN2	NECTIN3	0.005	3	B Cells	Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterocytes	APOA1	ABCA1	0.139	3	B Cells	Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Enterocytes	ALCAM	CD6	0.007	3	B Cells	Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|EnteroendocrineUn	NECTIN2	NECTIN3	0.159	2	B Cells	EnteroendocrineUn	small_intestine	HBM959.BVWN.344_reg001
B Cells|EnteroendocrineUn	APOA1	ABCA1	0.154	2	B Cells	EnteroendocrineUn	small_intestine	HBM959.BVWN.344_reg001
B Cells|EnteroendocrineUn 1	NECTIN2	NECTIN3	0.181	3	B Cells	EnteroendocrineUn 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|EnteroendocrineUn 1	LGALS3	MERTK	0.18	3	B Cells	EnteroendocrineUn 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|EnteroendocrineUn 1	GAS6	MERTK	0.18	3	B Cells	EnteroendocrineUn 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|Glia	MDK	ALK	0.176	1	B Cells	Glia	small_intestine	HBM959.BVWN.344_reg001
B Cells|Goblet	CCL25	ACKR4	0.003	1	B Cells	Goblet	small_intestine	HBM959.BVWN.344_reg001
B Cells|I Cells	NECTIN2	NECTIN3	0.214	3	B Cells	I Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|I Cells	LGALS3	MERTK	0.04	3	B Cells	I Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|I Cells	GAS6	MERTK	0.04	3	B Cells	I Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|ICC	APOA1	ABCA1	0.223	1	B Cells	ICC	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Enterocytes	NECTIN2	NECTIN3	0.003	6	B Cells	Immature Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Enterocytes	APOA1	ABCA1	0.139	6	B Cells	Immature Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Enterocytes	CCL25	ACKR4	0.002	6	B Cells	Immature Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.001	6	B Cells	Immature Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.001	6	B Cells	Immature Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Enterocytes	GAS6	TYRO3	0.002	6	B Cells	Immature Enterocytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Goblet	NECTIN2	NECTIN3	0.004	3	B Cells	Immature Goblet	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Goblet	LGALS3	MERTK	0.002	3	B Cells	Immature Goblet	small_intestine	HBM959.BVWN.344_reg001
B Cells|Immature Goblet	GAS6	MERTK	0.002	3	B Cells	Immature Goblet	small_intestine	HBM959.BVWN.344_reg001
B Cells|K Cells	NECTIN2	NECTIN3	0.169	1	B Cells	K Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Lymphatic Endothelial Cells	APOA1	ABCA1	0.266	1	B Cells	Lymphatic Endothelial Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mo Cells	NECTIN2	NECTIN3	0.078	4	B Cells	Mo Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mo Cells	LGALS3	MERTK	0.335	4	B Cells	Mo Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mo Cells	GAS6	MERTK	0.335	4	B Cells	Mo Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mo Cells	GAS6	TYRO3	0.077	4	B Cells	Mo Cells	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mono_Macrophages	APOA1	ABCA1	0.292	5	B Cells	Mono_Macrophages	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mono_Macrophages	LGALS3	MERTK	0.13	5	B Cells	Mono_Macrophages	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mono_Macrophages	GAS6	MERTK	0.13	5	B Cells	Mono_Macrophages	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mono_Macrophages	GAS6	AXL	0.083	5	B Cells	Mono_Macrophages	small_intestine	HBM959.BVWN.344_reg001
B Cells|Mono_Macrophages	ALCAM	CD6	0.004	5	B Cells	Mono_Macrophages	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 1	NECTIN2	NECTIN3	0.008	4	B Cells	Myofibroblasts/SM 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 1	APOA1	ABCA1	0.145	4	B Cells	Myofibroblasts/SM 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 1	GAS6	AXL	0.011	4	B Cells	Myofibroblasts/SM 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 1	MDK	ALK	0.004	4	B Cells	Myofibroblasts/SM 1	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 2	NECTIN2	NECTIN3	0.173	3	B Cells	Myofibroblasts/SM 2	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 2	GAS6	AXL	0.172	3	B Cells	Myofibroblasts/SM 2	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 2	TAC3	TACR1	0.104	3	B Cells	Myofibroblasts/SM 2	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM 3	PSAP	GPR37	0.138	1	B Cells	Myofibroblasts/SM 3	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM DES High	NECTIN2	NECTIN3	0.015	2	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM959.BVWN.344_reg001
B Cells|Myofibroblasts/SM DES High	CCL25	ACKR4	0.008	2	B Cells	Myofibroblasts/SM DES High	small_intestine	HBM959.BVWN.344_reg001
B Cells|Neurons	GAS6	TYRO3	0.04	2	B Cells	Neurons	small_intestine	HBM959.BVWN.344_reg001
B Cells|Neurons	MDK	ALK	6.309	2	B Cells	Neurons	small_intestine	HBM959.BVWN.344_reg001
B Cells|Pericytes	NECTIN2	NECTIN3	0.062	5	B Cells	Pericytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Pericytes	APOA1	ABCA1	0.165	5	B Cells	Pericytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Pericytes	CCL25	CCR9	0.028	5	B Cells	Pericytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Pericytes	GAS6	AXL	0.034	5	B Cells	Pericytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Pericytes	CD24	SELP	0.028	5	B Cells	Pericytes	small_intestine	HBM959.BVWN.344_reg001
B Cells|Plasma	NECTIN2	NECTIN3	0.107	3	B Cells	Plasma	small_intestine	HBM959.BVWN.344_reg001
B Cells|Plasma	LGALS3	MERTK	0.142	3	B Cells	Plasma	small_intestine	HBM959.BVWN.344_reg001
B Cells|Plasma	GAS6	MERTK	0.142	3	B Cells	Plasma	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA1	NECTIN2	NECTIN3	0.004	4	B Cells	TA1	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA1	CCL25	CCR9	0.002	4	B Cells	TA1	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA1	LGALS3	MERTK	0.002	4	B Cells	TA1	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA1	GAS6	MERTK	0.002	4	B Cells	TA1	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA2	NECTIN2	NECTIN3	0.005	3	B Cells	TA2	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA2	LGALS3	MERTK	0.002	3	B Cells	TA2	small_intestine	HBM959.BVWN.344_reg001
B Cells|TA2	GAS6	MERTK	0.002	3	B Cells	TA2	small_intestine	HBM959.BVWN.344_reg001
B Cells|Villus Fibroblasts WNT5B+	NECTIN2	NECTIN3	0.052	6	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Villus Fibroblasts WNT5B+	APOA1	ABCA1	0.161	6	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Villus Fibroblasts WNT5B+	CCL25	CCR9	0.011	6	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Villus Fibroblasts WNT5B+	LGALS3	MERTK	0.004	6	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Villus Fibroblasts WNT5B+	GAS6	MERTK	0.004	6	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM959.BVWN.344_reg001
B Cells|Villus Fibroblasts WNT5B+	GAS6	AXL	0.051	6	B Cells	Villus Fibroblasts WNT5B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|B Cells	APLP2	PIGR	0.088	2	Best4+ Enterocytes	B Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|B Cells	EFNB1	EPHA2	0.01	2	Best4+ Enterocytes	B Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD4	ALCAM	CD6	0.022	1	Best4+ Enterocytes	CD4	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	NECTIN1	NECTIN3	0.05	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	DSC2	DSG2	0.067	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	APP	CD74	0.032	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	APP	SORL1	0.009	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	APP	TNFRSF21	0.007	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	APLP2	PIGR	0.859	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	APOA1	ABCA1	0.224	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	EDN3	EDNRB	0.023	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	EFNB1	EPHB2	0.123	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	TENM3	ADGRL1	0.004	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	LGALS3	MERTK	0.037	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	IL1RAP	PTPRF	0.069	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	FGFR4	TGFBR3	0.01	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10A	0.003	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10B	0.069	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	TNFSF10	TNFRSF10D	0.02	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	ALCAM	CD6	0.085	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CD8	CD58	CD2	0.082	18	Best4+ Enterocytes	CD8	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	NECTIN1	NECTIN3	0.03	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	DSC2	DSG2	0.034	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APP	CD74	0.012	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APP	SORL1	0.013	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APP	TNFRSF21	0.011	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APLP2	PIGR	0.382	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	APOA1	ABCA1	0.256	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EDN3	EDNRB	0.006	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EFNB1	EPHB2	0.009	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	EFNB1	EPHB4	0.01	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TENM3	ADGRL1	0.002	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TENM3	ADGRL3	0.927	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TENM3	ADGRL2	1.103	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	LGALS3	MERTK	0.078	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	IL1RAP	PTPRF	0.103	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	SDC1	ADGRA2	0.085	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	FGFR4	TGFBR3	0.116	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TNFSF10	TNFRSF10B	0.006	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	TNFSF10	TNFRSF10D	0.002	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	ALCAM	CD6	0.021	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	CD58	CD2	0.004	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 1 WNT2B+	CD96	NECTIN1	0.01	22	Best4+ Enterocytes	Crypt Fibroblasts 1 WNT2B+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	DSC2	DSG2	0.029	6	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	APP	CD74	0.01	6	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	APLP2	PIGR	0.064	6	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	EFNB1	EPHB2	0.013	6	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	IL1RAP	PTPRF	0.044	6	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 2	FGFR4	TGFBR3	0.012	6	Best4+ Enterocytes	Crypt Fibroblasts 2	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	APLP2	PIGR	0.045	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	APOA1	ABCA1	0.233	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	IL1RAP	PTPRF	0.015	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	FGFR4	TGFBR3	0.053	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Crypt Fibroblasts 3 RSPO3+	TNFSF10	TNFRSF10B	0.006	5	Best4+ Enterocytes	Crypt Fibroblasts 3 RSPO3+	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CyclingTA 1	NECTIN1	NECTIN3	0.013	6	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CyclingTA 1	DSC2	DSG2	0.013	6	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CyclingTA 1	APP	CD74	0.035	6	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CyclingTA 1	APLP2	PIGR	0.096	6	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CyclingTA 1	EFNB1	EPHB2	0.009	6	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|CyclingTA 1	FGFR4	TGFBR3	0.012	6	Best4+ Enterocytes	CyclingTA 1	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	NECTIN1	NECTIN3	0.485	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	APP	CD74	0.45	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	APLP2	PIGR	3.169	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	EFNB1	EPHA4	0.453	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	TENM3	ADGRL1	0.445	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	IL1RAP	PTPRF	0.037	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	SST	SSTR2	0.458	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	FGFR4	TGFBR3	0.482	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	CD58	CD2	0.029	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|D Cells	CD96	NECTIN1	0.454	10	Best4+ Enterocytes	D Cells	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	NECTIN1	NECTIN3	0.031	20	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
Best4+ Enterocytes|Endothelial-CD36+ Microvascular	DSC2	DSG2	0.043	20	Best4+ Enterocytes	Endothelial-CD36+ Microvascular	small_intestine	HBM959.BVWN.344_reg001
