column	ligand	receptor	value	count	source	target	tissue	region
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR5	0.16	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA1	0.256	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA2	0.184	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA4	0.205	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	FCER2	CR2	0.48	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	FGF9	FGFR3	0.037	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC1	0.987	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC2	1.0	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRK1	0.989	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	HLA-E	VSIR	1.1	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	HLA-F	VSIR	0.508	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	HLA-F	LILRB1	0.396	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRF	0.031	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRD	0.028	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	LPAR2	ADGRE5	1.136	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD55	ADGRE5	1.801	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	PNOC	OPRL1	0.322	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	PDGFD	PDGFRB	0.231	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD24	SELP	0.215	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.232	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	SEMA4D	CD72	0.302	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.243	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PTPRC	1.233	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.082	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TF	TFR2	0.024	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TF	TFRC	0.192	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TGFB1	TGFBR3	0.754	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.188	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF14	0.253	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	FASLG	FAS	1.233	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1A	0.166	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1A	0.328	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1B	0.63	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1B	0.793	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.052	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.182	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.018	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	TNFSF9	TNFRSF9	0.342	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	ALCAM	CD6	0.666	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	BAG6	NCR3	0.07	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD320	JAML	0.397	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD44	TYROBP	1.025	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPA	0.634	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPG	0.723	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD48	CD244	0.744	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD58	CD2	1.364	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD70	CD27	0.72	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD80	CD28	0.93	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD86	CD28	0.876	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD80	CTLA4	0.662	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD86	CTLA4	0.607	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	CD96	NECTIN1	0.335	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	ICOSLG	ICOS	0.82	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	KLRB1	CLEC2D	0.852	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	MPZL1	MPZL1	0.036	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	PPIA	BSG	1.17	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD4-positive, alpha-beta T cell	PTPRC	MRC1	0.716	77	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.556	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CD8A	1.981	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CEACAM1	0.404	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	ICAM1	ITGAL	0.123	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	ICAM1	SPN	0.297	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	JAM3	JAM3	0.197	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	NECTIN2	TIGIT	0.96	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	NECTIN3	TIGIT	0.833	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	ENTPD1	ADORA2B	0.283	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	POMC	MC1R	0.21	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	APLP2	PLXNA4	0.224	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	APLP2	PIGR	0.244	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD80	NGFR	0.393	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL4	ACKR2	0.073	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR2	0.06	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR1	0.081	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR4	0.082	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL5	ACKR1	0.061	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL28	CCR10	0.08	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL4	CCR5	0.367	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL5	CCR5	0.353	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CCL5	GPR75	0.078	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA1	0.254	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	EFNA4	EPHA4	0.246	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	FGF9	FGFR3	0.033	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC1	1.116	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRC2	1.819	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	HLA-E	KLRK1	1.5	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	HLA-E	VSIR	1.106	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	HLA-F	VSIR	0.514	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	HLA-F	LILRB1	0.406	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CLEC2B	KLRF1	0.19	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	LTB	LTBR	0.289	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	LPAR2	ADGRE5	1.261	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD55	ADGRE5	1.925	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	VEGFA	NRP2	0.03	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	PDGFD	PDGFRB	0.234	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.238	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	SEMA4D	CD72	0.335	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.248	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	SEMA4D	PTPRC	1.447	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.053	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TF	TFR2	0.079	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TF	TFRC	0.322	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TGFB1	TGFBR3	0.784	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	BTLA	TNFRSF14	0.132	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	LTA	TNFRSF14	0.196	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	FASLG	FAS	1.474	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	LTA	TNFRSF1A	0.154	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TNF	TNFRSF1A	0.317	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	LTA	TNFRSF1B	0.947	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TNF	TNFRSF1B	1.109	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.045	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.133	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.017	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	TNFSF9	TNFRSF9	0.936	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	ALCAM	CD6	0.688	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	BAG6	NCR3	0.06	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD320	JAML	0.434	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD44	TYROBP	1.031	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD47	SIRPG	0.847	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD48	CD244	0.827	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD52	SIGLEC10	1.01	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD58	CD2	1.285	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD70	CD27	0.751	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD80	CD28	0.58	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD86	CD28	0.526	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD80	CTLA4	0.489	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD86	CTLA4	0.435	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	CD96	NECTIN1	0.376	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	ICOSLG	ICOS	0.435	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	KLRB1	CLEC2D	1.117	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	MPZL1	MPZL1	0.039	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	PPIA	BSG	1.212	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|CD8-positive, alpha-beta T cell	PTPRC	MRC1	0.717	75	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	NECTIN2	NECTIN3	0.334	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	CEACAM5	CEACAM6	0.714	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	CD44	SELE	1.021	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	CEACAM5	CD1D	0.402	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	CEACAM5	CD8A	0.401	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	CEACAM5	CEACAM1	1.29	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	COL4A4	ADGRG6	0.305	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	PRNP	ADGRG6	0.274	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	CLSTN1	NRXN3	0.131	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	ICAM1	ITGAL	0.016	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	ICAM1	SPN	0.014	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	ICAM3	CLEC4M	0.232	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	JAM3	JAM3	0.015	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	NECTIN2	TIGIT	0.185	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	NECTIN3	TIGIT	0.058	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	ENTPD1	ADORA1	0.34	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	ENTPD1	ADORA2B	0.302	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	POMC	MC1R	0.316	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
B cell|enterocyte of epithelium of large intestine	ANXA1	FPR2	0.158	101	B cell	enterocyte of epithelium of large intestine	large_intestine	HBM393.TMDX.795_reg003
