column	ligand	receptor	value	count	source	target	tissue	region
B Cells|DC	PPIA	BSG	0.155	4	B Cells	DC	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	CDH1	KLRG1	0.02	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	NECTIN3	0.056	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN2	TIGIT	0.05	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	NECTIN3	TIGIT	0.037	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	CD74	0.234	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	APP	SORL1	0.059	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	APLP2	PIGR	0.684	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	HEBP1	FPR3	0.01	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	APOA1	ABCA1	0.383	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	LRPAP1	SORT1	0.121	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	CCL25	ACKR4	0.024	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	LGALS3	MERTK	0.065	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	MERTK	0.056	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	GAS6	TYRO3	0.069	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	TAC3	TACR1	0.012	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	CD160	TNFRSF14	0.024	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	WNT2B	FRZB	0.023	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	WNT2B	SFRP5	0.017	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	ALCAM	CD6	0.012	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-CD36+ Microvascular	PPIA	BSG	0.048	20	B Cells	Endothelial-CD36+ Microvascular	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	NECTIN2	NECTIN3	0.057	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	APP	CD74	0.06	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	APP	PLXNA4	0.285	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	APLP2	PLXNA4	0.285	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	APP	SORL1	0.054	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	APLP2	PIGR	1.513	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	APOA1	ABCA1	0.401	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	LRPAP1	SORT1	0.036	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	LGALS3	MERTK	0.062	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	GAS6	MERTK	0.053	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	GAS6	AXL	0.055	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	NECTIN3	PVR	0.01	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	CD24	SELP	0.093	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	TAC3	TACR1	0.023	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	TAC3	TACR2	0.106	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	CD160	TNFRSF14	0.012	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Endothelial-Venules	PPIA	BSG	0.072	17	B Cells	Endothelial-Venules	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	NECTIN2	NECTIN3	0.534	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	APP	CD74	0.153	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	APP	SORL1	0.123	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	APLP2	PIGR	2.473	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	HEBP1	FPR3	0.018	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	APOA1	ABCA1	0.58	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	LRPAP1	SORT1	0.048	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	LGALS3	MERTK	0.25	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	GAS6	MERTK	0.242	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	GAS6	AXL	0.122	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	MDK	ALK	0.022	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	SST	SSTR2	0.108	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	CD160	TNFRSF14	0.061	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	WNT2B	SFRP5	0.201	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterochromaffin	PPIA	BSG	0.053	15	B Cells	Enterochromaffin	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	NECTIN2	NECTIN3	0.019	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	APP	CD74	0.07	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	APP	PLXNA4	0.046	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	APLP2	PLXNA4	0.046	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	APP	SORL1	0.046	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	APLP2	PIGR	0.266	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	LRPAP1	SORT1	0.009	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	CD160	TNFRSF14	0.005	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	WNT2B	SFRP5	0.003	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enterocytes	PPIA	BSG	0.045	10	B Cells	Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enteroendocrine	APLP2	PIGR	0.261	4	B Cells	Enteroendocrine	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enteroendocrine	CD160	TNFRSF14	0.074	4	B Cells	Enteroendocrine	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enteroendocrine	WNT2B	FRZB	0.074	4	B Cells	Enteroendocrine	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Enteroendocrine	PPIA	BSG	0.116	4	B Cells	Enteroendocrine	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn	NECTIN2	NECTIN3	0.079	5	B Cells	EnteroendocrineUn	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn	APP	CD74	0.06	5	B Cells	EnteroendocrineUn	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn	APP	SORL1	0.06	5	B Cells	EnteroendocrineUn	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn	APLP2	PIGR	0.189	5	B Cells	EnteroendocrineUn	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn	NECTIN3	PVR	0.017	5	B Cells	EnteroendocrineUn	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	NECTIN2	NECTIN3	0.023	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	APP	SORL1	0.493	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	APLP2	PIGR	1.977	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	LGALS3	MERTK	0.069	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	GAS6	MERTK	0.06	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	TAX1BP3	ADGRB2	0.451	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|EnteroendocrineUn 1	WNT2B	FRZB	0.451	7	B Cells	EnteroendocrineUn 1	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	APP	CD74	0.053	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	APLP2	PIGR	0.151	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	LRPAP1	SORT1	0.013	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	CD160	TNFRSF14	0.009	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	WNT2B	SFRP5	0.003	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	MST1	MST1R	0.009	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Epithelial	PPIA	BSG	0.044	7	B Cells	Epithelial	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Glia	APLP2	PIGR	0.093	2	B Cells	Glia	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Glia	MDK	ALK	0.028	2	B Cells	Glia	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Goblet	NECTIN2	NECTIN3	0.016	5	B Cells	Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Goblet	APP	CD74	0.045	5	B Cells	Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Goblet	APP	SORL1	0.045	5	B Cells	Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Goblet	APLP2	PIGR	0.115	5	B Cells	Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Goblet	WNT2B	SFRP5	0.004	5	B Cells	Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	NECTIN2	NECTIN3	0.186	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	NECTIN2	TIGIT	0.133	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	NECTIN3	TIGIT	0.12	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	APP	CD74	0.175	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	APP	SORL1	0.465	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	APP	TNFRSF21	0.307	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	APLP2	PIGR	2.136	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	LRPAP1	SORT1	0.127	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	LGALS3	MERTK	0.1	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	GAS6	MERTK	0.091	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	NECTIN3	PVR	0.041	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	SST	SSTR2	0.64	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	CD160	TNFRSF14	0.041	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	WNT2B	SFRP5	0.041	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|I Cells	PPIA	BSG	0.28	15	B Cells	I Cells	small_intestine	HBM953.NPDJ.575_reg001
B Cells|ICC	APLP2	PIGR	0.315	1	B Cells	ICC	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	NECTIN2	NECTIN3	0.029	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	APP	CD74	0.05	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	APP	SORL1	0.048	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	APP	TNFRSF21	0.047	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	APLP2	PIGR	0.167	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	APOA1	ABCA1	0.381	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	LRPAP1	SORT1	0.009	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	CCL25	ACKR4	0.01	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	LGALS3	MERTK	0.061	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	GAS6	MERTK	0.053	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	GAS6	TYRO3	0.053	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	NECTIN3	PVR	0.002	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	CD160	TNFRSF14	0.005	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	WNT2B	SFRP5	0.002	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Enterocytes	PPIA	BSG	0.046	15	B Cells	Immature Enterocytes	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Goblet	NECTIN2	NECTIN3	0.017	9	B Cells	Immature Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Goblet	APP	CD74	0.044	9	B Cells	Immature Goblet	small_intestine	HBM953.NPDJ.575_reg001
B Cells|Immature Goblet	APP	SORL1	0.065	9	B Cells	Immature Goblet	small_intestine	HBM953.NPDJ.575_reg001
