column	ligand	receptor	value	count	source	target	tissue	region
B cell|CD4-positive, alpha-beta T cell	ANXA1	FPR1	0.032	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	APOA1	ABCA1	0.063	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	NGFR	0.836	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LRPAP1	SORT1	0.402	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL4	ACKR2	0.036	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	ACKR2	0.05	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL22	DPP4	0.234	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR1	0.026	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL22	CCR4	0.236	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR4	0.212	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	RARRES2	CCRL2	0.017	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	ACKR1	0.021	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL28	CCR10	0.035	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL4	CCR5	0.118	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CCL5	CCR5	0.131	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CXCL16	CXCR6	0.436	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	C5	C5AR1	0.022	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EDN1	EDNRB	0.016	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA1	0.145	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA1	0.058	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA5	EPHA1	0.049	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA2	0.101	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA2	0.014	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA5	EPHA2	0.005	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA3	EPHA4	0.125	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA4	EPHA4	0.038	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNA5	EPHA4	0.029	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNB2	EPHA4	0.028	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNB2	EPHB3	0.002	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	EFNB2	EPHB6	0.077	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	NRG2	ERBB3	0.029	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	FGF9	FGFR3	0.022	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	FLRT2	ADGRL1	0.109	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	FLRT2	ADGRL3	0.054	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LGALS9	HAVCR2	0.184	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LGALS9	P4HB	0.333	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	GAS6	AXL	0.008	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	GAS6	TYRO3	0.123	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC1	1.001	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRC2	0.999	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	KLRK1	0.999	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-E	VSIR	1.121	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-F	VSIR	0.517	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-F	LILRB1	0.392	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	HLA-G	LILRB1	0.01	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	IL1RAP	PTPRF	0.096	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRF	0.049	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LRFN4	PTPRD	0.049	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LTB	LTBR	0.383	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF14	LTBR	0.012	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR1	ADGRE5	0.93	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LPAR2	ADGRE5	1.212	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	THY1	ADGRE5	0.935	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD55	ADGRE5	1.79	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	PTPRS	NTRK3	0.096	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	DLL1	NOTCH1	0.048	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	DLL3	NOTCH1	0.047	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	NOTCH1	0.044	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH1	0.055	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	DLL1	NOTCH2	0.078	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	DLL3	NOTCH2	0.076	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	NOTCH2	0.074	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH2	0.085	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	DLL1	NOTCH4	0.012	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	DLL3	NOTCH4	0.01	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	NOTCH4	0.008	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	NOTCH4	0.019	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	CD46	0.235	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG1	VASN	0.002	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	JAG2	VASN	0.013	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	PDGFD	PDGFRB	0.003	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	PODXL2	SELL	0.014	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SELPLG	SELL	0.026	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	GNRH1	GNRHR2	0.061	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA3E	PLXND1	0.09	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB2	0.172	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	CD72	0.181	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PLXNB1	0.147	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA4D	PTPRC	1.094	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.363	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	SDC1	ADGRA2	0.001	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	THY1	ADGRE2	0.01	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFR2	0.024	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TF	TFRC	0.151	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TGFB1	TGFBR3	0.694	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TGFB3	TGFBR3	0.055	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	FGFR4	TGFBR3	0.056	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	BTLA	TNFRSF14	0.187	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF14	0.15	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF14	TNFRSF14	0.143	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	FASLG	FAS	0.535	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1A	0.055	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1A	0.162	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	LTA	TNFRSF1B	0.487	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNF	TNFRSF1B	0.595	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10A	0.023	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.117	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF10	TNFRSF10D	0.009	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.289	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.582	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF13B	TNFRSF13C	0.103	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	TNFSF9	TNFRSF9	0.442	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	WNT10A	FRZB	0.022	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	WNT16	FRZB	0.029	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	WNT3	FRZB	0.01	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	ALCAM	CD6	0.717	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	BAG6	NCR3	0.173	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD200	CD200R1	0.061	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD226	NECTIN2	0.087	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD320	JAML	0.372	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD40LG	CD40	0.017	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD44	TYROBP	1.025	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPA	0.381	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD47	SIRPG	0.461	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD48	CD244	0.789	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD58	CD2	1.452	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD70	CD27	0.969	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CD28	1.308	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CD28	0.878	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD80	CTLA4	1.053	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD86	CTLA4	0.623	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	CD96	NECTIN1	0.338	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	ICOSLG	ICOS	0.79	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	KITLG	KIT	0.102	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	KLRB1	CLEC2D	0.568	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	MPZL1	MPZL1	0.035	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	PECAM1	CD38	0.012	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	PPIA	BSG	1.197	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD4-positive, alpha-beta T cell	PTPRC	MRC1	0.638	160	B cell	CD4-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	CADM1	NECTIN3	0.397	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN1	NECTIN3	0.368	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.374	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CD8A	1.525	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	CEACAM5	CEACAM1	0.007	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	TGM2	ADGRG1	0.091	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	DAG1	CELSR3	0.088	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	GJA3	GJA1	0.048	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	GJC1	GJA1	0.052	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	ICAM1	ITGAL	0.169	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
B cell|CD8-positive, alpha-beta T cell	ICAM1	SPN	0.365	155	B cell	CD8-positive, alpha-beta T cell	large_intestine	HBM937.XPRG.696_reg001
